transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,standardized_product_name,total_amount,value_tier,transaction_day_of_week,Manager,Branch,City,Country,lat,lon,transaction_month,order_period_num,cohort_month,cohort_index
T0449,2024-04-18,C1428,Headphones,908.0,528.3910851569777,creditcard,pending,Smartphone,479779.1053225358,High,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-04,24292,2022-07,21
T0458,2020-06-02,C1744,Laptop,8.0,524.3963263783307,cash,complete,Laptop,4195.170611026646,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-06,24246,2020-06,0
T0464,2021-06-07,C1343,Headphones,3.0,644.4471848103135,creditcard,not specified,Smartphone,1933.3415544309405,Medium,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-06,24258,2020-06,12
T0466,2023-07-27,C2554,Headphones,1.0,528.3910851569777,paypal,not specified,Smartphone,528.3910851569777,Low,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-07,24283,2020-04,39
T0468,2022-04-02,C2171,Coffee Machine,1.0,632.6464123180596,paypal,completed,Coffee Machine,632.6464123180596,Medium,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2022-04,24268,2022-04,0
T0475,2020-08-27,C3914,Tablet,3.0,73.30939822921115,paypal,completed,Tablet,219.92819468763346,Low,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-08,24248,2020-08,0
T0478,2024-06-26,C4896,Headphones,178.0,124.31215620910118,cash,completed,Smartphone,22127.56380522001,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-06,24294,2022-12,18
T0486,2021-01-01,C1245,Laptop,1.0,954.2825882761236,cash,completed,Laptop,954.2825882761236,Medium,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-01,24253,2021-01,0
T0489,2021-04-02,C1507,Smar,567.0,623.5779013312855,paypal,complete,Smartphone,353568.6700548389,High,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-04,24256,2020-03,13
T0497,2020-02-24,C3523,Headphones,1.0,528.3910851569777,paypal,not specified,Smartphone,528.3910851569777,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-02,24242,2020-02,0
T0500,2020-01-23,C1891,Smartphone,1.0,527.445927875622,paypal,failed,Smartphone,527.445927875622,Low,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-01,24241,2020-01,0
T0508,2021-04-27,C4416,Headphones,578.0,528.3910851569777,creditcard,completed,Smartphone,305410.04722073313,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-04,24256,2020-12,4
T0521,2020-01-09,C745,Coffee Machine,1.0,520.8493387401068,paypal,not specified,Coffee Machine,520.8493387401068,Low,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2020-01,24241,2020-01,0
T0523,2022-09-08,C063,Coffee Machine,1.0,298.16416488561003,cash,pending,Coffee Machine,298.16416488561003,Low,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2022-09,24273,2020-05,28
T0524,2021-04-09,C2023,Headphones,849.0,528.3910851569777,paypal,completed,Smartphone,448604.0312982741,High,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-04,24256,2021-03,1
T0525,2024-09-09,C2309,Smartphone,1.0,527.445927875622,paypal,failed,Smartphone,527.445927875622,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-09,24297,2020-03,54
T0526,2024-12-11,C3889,Coffee Machine,3.0,901.392659384538,paypal,failed,Coffee Machine,2704.177978153614,Medium,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-12,24300,2021-04,44
T0527,2020-06-11,C4693,Headphones,1.0,528.3910851569777,cash,failed,Smartphone,528.3910851569777,Low,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-06,24246,2020-06,0
T0531,2022-04-18,C090,Headphones,1.0,528.3910851569777,creditcard,completed,Smartphone,528.3910851569777,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-04,24268,2020-07,21
T0532,2024-06-21,C979,Smartphone,8.0,163.11752758515232,paypal,not specified,Smartphone,1304.9402206812185,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-06,24294,2020-02,52
T0534,2023-04-18,C2446,Smartph,451.0,318.05,paypal,failed,Smartphone,143440.55000000002,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-04,24280,2020-09,31
T0536,2023-12-26,C193,Headphones,661.0,496.0210703338801,paypal,not specified,Smartphone,327869.92749069474,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-12,24288,2020-07,41
T0542,2022-11-09,C2130,Laptop,1.0,500.0137781553335,creditcard,failed,Laptop,500.0137781553335,Low,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-11,24275,2021-05,18
T0543,2020-03-13,C3429,Headphones,1.0,100.1938282424832,creditcard,failed,Smartphone,100.1938282424832,Low,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-03,24243,2020-03,0
T0551,2024-10-20,C1351,Coffee Machine,7.0,677.8996430726346,paypal,completed,Coffee Machine,4745.297501508442,Medium,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2024-10,24298,2020-02,56
T0565,2023-11-25,C577,Headphones,777.0,740.8441366976862,paypal,failed,Smartphone,575635.8942141022,High,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-11,24287,2020-01,46
T0569,2024-07-24,C4392,Headphones,659.0,528.3910851569777,paypal,completed,Smartphone,348209.7251184483,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-07,24295,2020-10,45
T0576,2020-10-21,C3653,Laptop,487.0,524.3963263783307,cash,failed,Laptop,255381.01094624706,High,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-10,24250,2020-09,1
T0579,2020-10-11,C4392,Coffee Machine,7.0,520.8493387401068,cash,completed,Coffee Machine,3645.9453711807473,Medium,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2020-10,24250,2020-10,0
T0581,2023-12-21,C4091,S,3.0,546.5158554522925,creditcard,completed,Smartphone,1639.5475663568775,Medium,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-12,24288,2022-10,14
T0587,2020-03-21,C4690,Headphones,5.0,528.3910851569777,creditcard,failed,Smartphone,2641.9554257848886,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-03,24243,2020-03,0
T0588,2020-11-03,C584,Tablet,3.0,519.1465190119866,creditcard,completed,Tablet,1557.4395570359598,Medium,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-11,24251,2020-11,0
T0590,2021-07-17,C3832,Smartphone,9.0,527.445927875622,creditcard,failed,Smartphone,4747.013350880598,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-07,24259,2021-03,4
T0595,2024-07-25,C913,Headphones,1.0,528.3910851569777,creditcard,complete,Smartphone,528.3910851569777,Low,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-07,24295,2020-01,54
T0596,2020-05-25,C4981,Smartphone,980.0,930.0379818138474,creditcard,failed,Smartphone,911437.2221775705,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-05,24245,2020-04,1
T0601,2020-07-24,C4698,Tablet,3.0,519.1465190119866,cash,not specified,Tablet,1557.4395570359598,Medium,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-07,24247,2020-01,6
T0605,2020-12-02,C4548,Tablet,1.0,519.1465190119866,cash,failed,Tablet,519.1465190119866,Low,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-12,24252,2020-12,0
T0612,2024-01-21,C4847,Laptop,5.0,524.3963263783307,paypal,complete,Laptop,2621.9816318916537,Medium,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-01,24289,2020-07,42
T0613,2020-01-23,C2647,Smartphone,1.0,527.445927875622,paypal,complete,Smartphone,527.445927875622,Low,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-01,24241,2020-01,0
T0621,2022-11-11,C3537,Headphones,313.0,221.0992079455016,cash,not specified,Smartphone,69204.052086942,High,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-11,24275,2020-02,33
T0622,2023-06-24,C4001,Laptop,6.0,524.3963263783307,paypal,complete,Laptop,3146.3779582699844,Medium,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-06,24282,2020-11,31
T0628,2021-11-08,C3224,Tablet,1.0,519.1465190119866,creditcard,complete,Tablet,519.1465190119866,Low,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-11,24263,2020-07,16
T0632,2020-04-13,C1982,Headphones,638.0,362.28591057798576,creditcard,failed,Smartphone,231138.41094875493,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-04,24244,2020-04,0
T0638,2024-07-19,C3044,Tablet,4.0,464.5194808520282,paypal,complete,Tablet,1858.0779234081128,Medium,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-07,24295,2020-03,52
T0641,2024-07-15,C2354,Laptop,1.0,64.17348443527412,paypal,completed,Laptop,64.17348443527412,Low,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-07,24295,2020-03,52
T0642,2020-11-17,C4965,Tablet,1.0,519.1465190119866,creditcard,complete,Tablet,519.1465190119866,Low,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-11,24251,2020-11,0
T0643,2021-04-09,C4347,Laptop,1.0,841.2991021061262,cash,failed,Laptop,841.2991021061262,Medium,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-04,24256,2020-05,11
T37318,2021-05-07,C2292,Laptop,6.0,524.3963263783307,cash,completed,Laptop,3146.3779582699844,Medium,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-05,24257,2020-05,12
T0661,2023-07-22,C3292,Coffee Machine,354.0,520.8493387401068,creditcard,pending,Coffee Machine,184380.6659139978,High,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2023-07,24283,2021-02,29
T0664,2021-07-12,C124,Smartphone,1.0,67.85859307003622,cash,not specified,Smartphone,67.85859307003622,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-07,24259,2021-05,2
T0670,2020-03-10,C2551,Laptop,1.0,889.4273239276191,creditcard,not specified,Laptop,889.4273239276191,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-03,24243,2020-03,0
T0675,2021-07-28,C2617,Laptop,2.0,235.7304532651376,creditcard,completed,Laptop,471.4609065302752,Low,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-07,24259,2020-01,18
T18030,2024-09-28,C018,Laptop,995.0,524.3963263783307,creditcard,not specified,Laptop,521774.3447464391,High,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-09,24297,2021-02,43
T0679,2022-06-07,C1139,Laptop,465.0,524.3963263783307,paypal,completed,Laptop,243844.2917659238,High,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-06,24270,2021-02,16
T0682,2020-09-27,C3166,Headphones,728.0,528.3910851569777,cash,not specified,Smartphone,384668.7099942798,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-09,24249,2020-03,6
T0688,2021-12-21,C2605,Headphones,1.0,164.9825050253434,creditcard,failed,Smartphone,164.9825050253434,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-12,24264,2021-07,5
T0689,2021-05-16,C2384,Coffee Machine,1.0,520.8493387401068,cash,failed,Coffee Machine,520.8493387401068,Low,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2021-05,24257,2020-06,11
T0691,2021-10-08,C1483,Headphones,1.0,528.3910851569777,cash,completed,Smartphone,528.3910851569777,Low,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-10,24262,2021-02,8
T0694,2024-11-22,C3375,Smartphone,3.0,527.445927875622,cash,failed,Smartphone,1582.337783626866,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-11,24299,2020-09,50
T0695,2023-03-10,C028,Headphones,6.0,528.3910851569777,paypal,pending,Smartphone,3170.3465109418667,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-03,24279,2020-06,33
T0698,2022-01-23,C1771,Tablet,169.0,320.65371324440616,creditcard,complete,Tablet,54190.47753830464,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-01,24265,2021-05,8
T0701,2022-12-04,C1296,Headphones,1.0,200.84135163300837,paypal,complete,Smartphone,200.84135163300837,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-12,24276,2020-06,30
T0708,2023-10-10,C919,Tablet,163.0,119.55153877012434,cash,completed,Tablet,19486.900819530267,High,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-10,24286,2020-08,38
T0713,2022-01-20,C675,Hea,8.0,808.57,paypal,complete,Headphones,6468.56,High,Thursday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-01,24265,2020-05,20
T0721,2023-10-14,C1241,Tablet,1.0,519.1465190119866,paypal,completed,Tablet,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-10,24286,2020-01,45
T0727,2024-07-12,C396,Headph,1.0,394.5073705399552,creditcard,not specified,Headphones,394.5073705399552,Low,Friday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-07,24295,2021-01,42
T0728,2022-02-10,C718,Coffee Mach,1.0,662.2324469056339,paypal,completed,Coffee Machine,662.2324469056339,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2022-02,24266,2020-06,20
T0730,2023-05-13,C2468,Tablet,1.0,519.1465190119866,paypal,completed,Tablet,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-05,24281,2021-01,28
T0734,2022-03-03,C3468,Tablet,803.0,519.1465190119866,creditcard,completed,Tablet,416874.6547666252,High,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-03,24267,2020-03,24
T0735,2024-12-15,C4246,Coffee Machine,8.0,520.8493387401068,creditcard,completed,Coffee Machine,4166.794709920854,Medium,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2024-12,24300,2020-08,52
T0736,2024-09-21,C791,Tablet,1.0,519.1465190119866,creditcard,failed,Tablet,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-09,24297,2020-03,54
T0738,2020-05-13,C2824,Laptop,1.0,348.3648163446102,paypal,complete,Laptop,348.3648163446102,Low,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-05,24245,2020-05,0
T0744,2020-05-01,C219,Tablet,9.0,519.1465190119866,creditcard,completed,Tablet,4672.31867110788,Medium,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-05,24245,2020-05,0
T0745,2022-02-06,C4787,L,917.0,516.3439865931305,paypal,pending,Laptop,473487.43570590066,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-02,24266,2021-11,3
T0747,2020-01-22,C4819,Smartphone,6.0,580.581683468913,paypal,completed,Smartphone,3483.4901008134775,Medium,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-01,24241,2020-01,0
T0749,2023-11-03,C3051,Coffee Machine,1.0,532.7818237284533,creditcard,pending,Coffee Machine,532.7818237284533,Low,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2023-11,24287,2023-11,0
T0753,2024-03-16,C1843,Smartphone,8.0,527.445927875622,cash,not specified,Smartphone,4219.567423004976,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-03,24291,2020-02,49
T0763,2021-03-20,C2880,Headphones,1.0,626.0,cash,completed,Smartphone,626.0,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-03,24255,2020-01,14
T0767,2021-03-06,C3584,Headphones,6.0,666.0085284023678,paypal,pending,Smartphone,3996.051170414207,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-03,24255,2021-03,0
T0773,2021-01-02,C2637,Tablet,1.0,519.1465190119866,creditcard,not specified,Tablet,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-01,24253,2020-03,10
T0778,2021-01-15,C1794,Tablet,10.0,519.1465190119866,creditcard,pending,Tablet,5191.465190119866,Medium,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-01,24253,2021-01,0
T0780,2023-01-09,C3617,Headphones,1.0,677.8973457876896,paypal,failed,Smartphone,677.8973457876896,Medium,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-01,24277,2020-04,33
T0781,2022-03-03,C3082,Tablet,1.0,519.1465190119866,paypal,failed,Tablet,519.1465190119866,Low,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-03,24267,2020-03,24
T0788,2021-01-16,C4735,Tablet,831.0,261.025395989305,cash,failed,Tablet,216912.10406711246,High,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-01,24253,2021-01,0
T0798,2022-02-08,C4215,Coffee Machine,1.0,520.8493387401068,creditcard,failed,Coffee Machine,520.8493387401068,Low,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2022-02,24266,2020-03,23
T0804,2024-03-29,C2952,Smartphone,7.0,527.445927875622,creditcard,pending,Smartphone,3692.121495129354,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-03,24291,2021-06,33
T0806,2023-05-18,C4569,Coffee Machine,3.0,520.8493387401068,paypal,completed,Coffee Machine,1562.5480162203203,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2023-05,24281,2021-03,26
T0807,2023-02-10,C3438,Headphones,10.0,528.3910851569777,cash,not specified,Smartphone,5283.910851569777,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-02,24278,2020-10,28
T0809,2024-06-17,C092,Laptop,279.0,524.3963263783307,cash,pending,Laptop,146306.57505955428,High,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-06,24294,2020-02,52
T0814,2021-12-11,C745,Headphones,1.0,528.3910851569777,paypal,completed,Smartphone,528.3910851569777,Low,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-12,24264,2020-01,23
T0815,2021-09-03,C2164,Tablet,407.0,519.1465190119866,cash,completed,Tablet,211292.63323787853,High,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-09,24261,2021-07,2
T0825,2022-06-05,C2309,Coffee Machine,1.0,520.8493387401068,creditcard,not specified,Coffee Machine,520.8493387401068,Low,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2022-06,24270,2020-03,27
T0827,2022-07-16,C3020,Laptop,558.0,524.3963263783307,cash,failed,Laptop,292613.15011910856,High,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-07,24271,2020-03,28
T0830,2022-10-19,C4692,Coffee Machine,1.0,552.6956150167373,cash,not specified,Coffee Machine,552.6956150167373,Low,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2022-10,24274,2020-03,31
T0831,2021-09-19,C234,Tablet,711.0,519.1465190119866,paypal,not specified,Tablet,369113.1750175225,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-09,24261,2021-03,6
T0834,2023-03-18,C3015,Tablet,1.0,637.5026061371781,creditcard,completed,Tablet,637.5026061371781,Medium,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-03,24279,2020-07,32
T0838,2024-05-03,C3095,Coffee Mac,1.0,421.12929341416606,cash,complete,Coffee Machine,421.12929341416606,Low,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2024-05,24293,2020-02,51
T0839,2024-02-22,C205,Smartphone,368.0,305.0921948967844,creditcard,failed,Smartphone,112273.92772201666,High,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-02,24290,2022-02,24
T0842,2020-08-24,C3805,Coffee Machine,108.0,520.8493387401068,creditcard,complete,Coffee Machine,56251.72858393153,High,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2020-08,24248,2020-08,0
T0861,2021-04-15,C4903,T,6.0,422.67793192566137,paypal,pending,Tablet,2536.067591553968,Medium,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-04,24256,2020-02,14
T0864,2020-12-28,C3641,Smartphone,1.0,527.445927875622,paypal,pending,Smartphone,527.445927875622,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-12,24252,2020-02,10
T0867,2024-11-09,C3206,Smartphone,536.0,527.445927875622,paypal,completed,Smartphone,282711.0173413334,High,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-11,24299,2020-03,56
T0870,2022-08-04,C1895,Tablet,558.0,519.1465190119866,creditcard,completed,Tablet,289683.7576086885,High,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-08,24272,2020-01,31
T0876,2020-05-13,C1034,Headphones,261.0,332.3202556776406,paypal,completed,Smartphone,86735.5867318642,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-05,24245,2020-05,0
T0878,2024-09-27,C4449,Tablet,5.0,948.8816063349858,paypal,failed,Tablet,4744.408031674929,Medium,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-09,24297,2020-04,53
T0879,2024-12-12,C1064,Tablet,901.0,519.1465190119866,paypal,failed,Tablet,467751.0136297999,High,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-12,24300,2021-09,39
T0883,2024-08-11,C4474,Smartphone,2.0,527.445927875622,creditcard,completed,Smartphone,1054.891855751244,Medium,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-08,24296,2020-05,51
T0884,2024-08-24,C2042,Headphones,2.0,528.3910851569777,paypal,completed,Smartphone,1056.7821703139555,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-08,24296,2020-09,47
T0886,2022-01-27,C4872,Tablet,1.0,519.1465190119866,paypal,completed,Tablet,519.1465190119866,Low,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-01,24265,2021-12,1
T0887,2022-02-13,C971,Tablet,447.0,519.1465190119866,paypal,completed,Tablet,232058.493998358,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-02,24266,2021-02,12
T0889,2023-07-27,C3024,Smartphone,5.0,784.021476433943,creditcard,complete,Smartphone,3920.107382169715,Medium,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-07,24283,2020-01,42
T0892,2023-10-07,C1702,Tablet,850.0,748.8996734892544,cash,not specified,Tablet,636564.7224658662,High,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-10,24286,2020-04,42
