transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,branch,city,country,region,department,manager,lat,lon,value_tier
T53591,2020-01-10,C2542,Tablet,624.0,640.9629219772784,creditcard,complete,399960.8633138217,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T63817,2020-01-10,,Smartphone,527.0,319.3018078092471,creditcard,complete,168272.05271547323,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T89187,2020-01-10,C961,Coffee Machine,319.0,75.42667303727785,creditcard,completed,24061.108698891636,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T91956,2020-01-10,C108,Smartphone,111.0,395.5957765630315,creditcard,complete,43911.1311984965,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T62330,2020-01-10,C2176,Coffee Machine,-7.0,493.1644421118772,Credit Card,complete,-3452.1510947831403,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T27247,2020-01-10,C1096,Laptop,5.0,222.67462393290265,Cash,Completed,1113.3731196645133,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T63039,2020-01-10,C4803,Headphones,1.0,261.59789412589737,PayPal ,Pending,261.59789412589737,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Medium
T60211,2020-01-11,C1719,Headphones,424.0,580.83,creditcard,completed,246271.92,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T24054,2020-01-11,C024,Tablet,-4.0,504.5009706243956,PayPal ,Completed,-2018.0038824975825,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T42164,2020-01-11,C4102,Coffee Machine,5.0,188.70054509078196,creditcard,Completed,943.5027254539098,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T2441,2020-01-11,C3237,Tablet,-4.0,,pay pal,Pending,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T62015,2020-01-11,C2556,Headphones,804.0,347.98841410801623,PayPal,completed,279782.684942845,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T34249,2020-01-11,C3679,Tablet,3.0,832.2100248186791,credit card,complete,2496.6300744560376,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T11393,2020-01-11,C1712,Headphones,448.0,600.9565718651679,credit card,Failed,269228.5441955952,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T86898,2020-01-11,C4481,Tablet,-8.0,578.2131336504865,PayPal,Completed,-4625.705069203892,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T64797,2020-01-11,C3569,Headphones,722.0,63.28993221939447,pay pal,Failed,45695.33106240281,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T38482,2020-01-11,C1210,Coffee Machine,-8.0,,creditcard,,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T85156,2020-01-11,C1508,Coffee Machine,7.0,973.4692361387029,creditcard,complete,6814.28465297092,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T40221,2020-01-11,C1946,Coffee Machine,-6.0,,pay pal,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T95490,2020-01-11,C3925,Laptop,195.0,974.755557271278,pay pal,Completed,190077.33366789922,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T54882,2020-01-11,C1462,Coffee Machine,218.0,,credit card,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T69923,2020-01-11,C1058,Smartphone,-9.0,160.49293688602634,credit card,Failed,-1444.4364319742372,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T12987,2020-01-11,C2486,Smartphone,185.0,210.5601038704595,creditcard,Pending,38953.61921603501,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T69226,2020-01-11,C3970,Coffee Machine,-1.0,686.4805023661178,creditcard,Pending,-686.4805023661178,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T40685,2020-01-11,C1450,Headphones,4.0,997.5008920538191,PayPal ,,3990.0035682152766,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T47411,2020-01-11,C3299,Tablet,-5.0,772.3001507509856,Credit Card,Completed,-3861.500753754928,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
,2020-01-12,C3527,Smartphone,739.0,791.9669836600461,Cash,completed,585263.6009247741,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T70827,2020-01-12,C4565,Laptop,-7.0,781.0677912141543,Credit Card,Pending,-5467.47453849908,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T35858,2020-01-12,C4471,Smartphone,988.0,,Credit Card,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T60628,2020-01-12,C449,Smartphone,-2.0,617.65,PayPal ,complete,-1235.3,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T99203,2020-01-12,C931,Headphones,4.0,,PayPal ,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T76641,2020-01-12,C4185,Headphones,839.0,876.44,creditcard,Pending,735333.16,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T26372,2020-01-12,,Laptop,2.0,741.4649375691354,PayPal,,1482.9298751382707,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T72474,2020-01-12,C923,Coffee Machine,6.0,200.12466265441947,credit card,Completed,1200.7479759265168,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T67537,2020-01-12,C2731,Headphones,-6.0,,PayPal ,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T61138,2020-01-12,C3270,Laptop,3.0,132.49300335180578,PayPal,,397.47901005541735,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Medium
T39983,2020-01-12,C1302,Headphones,731.0,,Credit Card,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T81995,2020-01-12,C2012,Coffee Machine,-8.0,582.9490280204226,Cash,Pending,-4663.592224163381,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T17220,2020-01-13,C4999,Laptop,750.0,,PayPal ,Completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T57061,2020-01-13,C3803,Smartphone,-4.0,324.49687076119505,Credit Card,complete,-1297.9874830447802,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T19907,2020-01-13,C3997,Headphones,438.0,97.03,creditcard,Failed,42499.14,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T38572,2020-01-13,C1686,Headphones,2.0,,credit card,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T39078,2020-01-13,C1440,Headphones,384.0,345.111216806436,Credit Card,Completed,132522.70725367143,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
,2020-01-13,C2748,Headphones,834.0,808.3694457145293,credit card,complete,674180.1177259175,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T97119,2020-01-13,C3383,Smartphone,,392.1601260761231,PayPal,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T93685,2020-01-13,C2435,Tablet,-10.0,,creditcard,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T89551,2020-01-13,C563,Coffee Machine,-3.0,,Credit Card,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T31503,2020-01-13,C1398,Laptop,-6.0,,creditcard,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T13431,2020-01-13,C1844,Tablet,796.0,608.6375367976696,pay pal,Pending,484475.479290945,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T45379,2020-01-13,C3212,Tablet,-10.0,648.5893802775406,PayPal ,Pending,-6485.893802775407,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T67114,2020-01-13,C3106,Headphones,437.0,848.7494489685962,credit card,completed,370903.50919927657,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T22713,2020-01-13,C1803,Smartphone,3.0,130.96123327509008,Cash,Failed,392.88369982527024,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Medium
T7437,2020-01-13,,Coffee Machine,1.0,129.9624043249056,credit card,Failed,129.9624043249056,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T91636,2020-01-13,C4681,Headphones,784.0,159.05760014791838,creditcard,Pending,124701.15851596801,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T66870,2020-01-13,C3630,Tablet,4.0,579.0589648766636,Cash,Completed,2316.2358595066544,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T26161,2020-01-13,C2811,Smartphone,,655.9608718069748,creditcard,completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T11829,2020-01-13,C4994,Coffee Machine,1.0,,creditcard,Failed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T52570,2020-01-13,C3857,Smartphone,,,credit card,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
,2020-01-13,C1001,Coffee Machine,3.0,,credit card,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T61112,2020-01-13,C3331,Headphones,263.0,512.9682603553455,Cash,complete,134910.65247345585,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T75961,2020-01-13,,Smartphone,,591.4697513054597,pay pal,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T11965,2020-01-13,C4327,Laptop,-3.0,,creditcard,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T67406,2020-01-13,C2788,Laptop,,536.0125438494092,creditcard,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T45870,2020-01-13,C3136,Headphones,2.0,996.2643957321416,pay pal,completed,1992.5287914642831,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T35246,2020-01-14,C3679,Headphones,,886.78,pay pal,Pending,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T79723,2020-01-14,C1574,Coffee Machine,-4.0,,creditcard,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T62757,2020-01-14,C3264,Smartphone,287.0,855.1785208135417,credit card,,245436.23547348648,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T88735,2020-01-14,C3666,Coffee Machine,-3.0,309.7442098174588,creditcard,completed,-929.2326294523764,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T63994,2020-01-14,C2987,Tablet,452.0,368.6560887175689,creditcard,completed,166632.55210034113,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T89470,2020-01-14,C2820,Smartphone,-6.0,988.9643279485632,Credit Card,completed,-5933.7859676913795,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T0319,2020-01-14,C3479,Headphones,410.0,424.9231685199768,PayPal ,completed,174218.49909319048,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T30360,2020-01-14,,Tablet,913.0,838.7113390869544,PayPal,complete,765743.4525863894,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T13010,2020-01-14,C022,Smartphone,6.0,507.65813062557015,PayPal,Completed,3045.9487837534207,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T80519,2020-01-14,C1874,Laptop,3.0,323.2234802807327,Cash,,969.6704408421981,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Medium
,2020-01-14,C1166,Tablet,983.0,814.9177481312776,Credit Card,,801064.1464130458,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T65963,2020-01-14,C2975,Coffee Machine,253.0,,creditcard,Failed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T52811,2020-01-14,,Tablet,,,creditcard,,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T9245,2020-01-14,C4659,Laptop,756.0,98.10683445684356,pay pal,complete,74168.76684937373,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T42685,2020-01-14,C4648,Laptop,8.0,422.0520125091922,creditcard,Completed,3376.4161000735376,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T24526,2020-01-14,C301,Headphones,-3.0,744.9464110165565,Cash,Failed,-2234.8392330496695,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T22366,2020-01-14,C1095,Coffee Machine,7.0,383.6187990115345,PayPal ,Failed,2685.3315930807416,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T87008,2020-01-15,C1175,Headphones,-8.0,847.9362894332212,Cash,Pending,-6783.4903154657695,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T66194,2020-01-15,C617,Smartphone,556.0,900.2979288915176,PayPal ,,500565.6484636838,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T83908,2020-01-15,C249,Tablet,7.0,91.51548610312352,Cash,,640.6084027218646,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T40570,2020-01-15,C3708,Headphones,9.0,,credit card,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T31774,2020-01-15,C2763,Laptop,691.0,585.1610236617537,credit card,completed,404346.2673502718,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T28114,2020-01-15,C4209,Smartphone,484.0,153.69278901814187,Credit Card,Failed,74387.30988478067,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T76200,2020-01-15,C163,Headphones,3.0,535.8070736363735,creditcard,complete,1607.4212209091206,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T30458,2020-01-15,C223,Laptop,3.0,455.7627102388645,Credit Card,Failed,1367.2881307165935,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T45509,2020-01-15,C2649,Headphones,839.0,739.2604695985392,PayPal ,complete,620239.5339931744,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T36111,2020-01-15,C4088,Laptop,4.0,339.81117843346533,credit card,Failed,1359.2447137338613,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T20546,2020-01-15,C2051,Tablet,692.0,419.2761614473734,PayPal,Completed,290139.1037215824,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T48559,2020-01-15,C199,Laptop,8.0,,Cash,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T43862,2020-01-15,C1221,Headphones,337.0,294.44094322056674,creditcard,completed,99226.59786533099,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T97070,2020-01-15,C3710,Smartphone,-8.0,659.79,Credit Card,Failed,-5278.32,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T35693,2020-01-15,C2930,Coffee Machine,-7.0,933.826731878,PayPal ,Failed,-6536.787123146,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T43281,2020-01-15,C4736,Coffee Machine,-1.0,,PayPal ,complete,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T43020,2020-01-15,C4575,Smartphone,-10.0,204.70657617945105,Credit Card,,-2047.0657617945105,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
,2020-01-15,C1958,Tablet,185.0,995.785732312524,pay pal,completed,184220.36047781695,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T34743,2020-01-16,C913,Headphones,2.0,,PayPal ,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T82940,2020-01-16,C2644,Laptop,-5.0,884.750650609057,credit card,completed,-4423.7532530452845,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T32017,2020-01-16,C3285,Smartphone,9.0,741.8596314177223,PayPal ,completed,6676.736682759501,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T60254,2020-01-16,C1941,Smartphone,-1.0,309.0576411024192,PayPal ,completed,-309.0576411024192,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T33093,2020-01-16,C3348,Coffee Machine,981.0,192.750617428134,credit card,completed,189088.35569699947,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T61916,2020-01-16,C4816,Tablet,-4.0,147.71,credit card,Completed,-590.84,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T81643,2020-01-16,C4980,Coffee Machine,146.0,157.5288109584225,creditcard,completed,22999.206399929684,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T63410,2020-01-16,C1435,Coffee Machine,952.0,,PayPal ,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T45508,2020-01-16,C2505,Headphones,5.0,,creditcard,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T53276,2020-01-16,C2480,Headphones,5.0,983.2294155485782,PayPal ,Pending,4916.147077742891,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T38368,2020-01-16,C2644,Coffee Machine,10.0,120.35277496754732,Credit Card,completed,1203.5277496754732,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T54395,2020-01-16,C3471,Coffee Machine,5.0,754.7275206075903,PayPal ,completed,3773.6376030379515,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T26754,2020-01-16,C230,Laptop,-5.0,824.23,Cash,Completed,-4121.15,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T12417,2020-01-16,C1108,Laptop,-3.0,811.0635056828668,credit card,completed,-2433.1905170486,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T19750,2020-01-16,C4081,Coffee Machine,702.0,831.7365122315678,PayPal ,Completed,583879.0315865605,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
,2020-01-17,C3199,Coffee Machine,-8.0,336.69983797010514,Cash,Pending,-2693.598703760841,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T55794,2020-01-17,C272,Tablet,296.0,458.44134343831615,pay pal,,135698.63765774158,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T28504,2020-01-17,C4270,Coffee Machine,7.0,971.6286834602288,pay pal,Failed,6801.4007842216015,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T69927,2020-01-17,C2475,Laptop,-3.0,497.66174275503016,PayPal ,Failed,-1492.9852282650904,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T76460,2020-01-17,C341,Laptop,-8.0,310.77,creditcard,Completed,-2486.16,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T69980,2020-01-17,C3506,Smartphone,-7.0,622.3926901068868,PayPal ,Failed,-4356.748830748207,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T75495,2020-01-17,C3024,Headphones,10.0,334.4651147783743,pay pal,completed,3344.651147783743,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T15726,2020-01-17,,Smartphone,732.0,151.83130029031454,PayPal,complete,111140.51181251025,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
,2020-01-17,C2646,Coffee Machine,-5.0,492.215987890197,pay pal,Failed,-2461.079939450985,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T38400,2020-01-17,C3719,Headphones,6.0,247.76723802510597,pay pal,Pending,1486.6034281506359,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T38852,2020-01-17,C2255,Coffee Machine,-5.0,50.68087396383876,PayPal,Failed,-253.40436981919382,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T64243,2020-01-18,C748,Coffee Machine,10.0,419.38744526394817,creditcard,complete,4193.874452639482,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T48655,2020-01-18,C2752,Headphones,844.0,478.72737173709953,Cash,,404045.901746112,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T60521,2020-01-18,C4066,Coffee Machine,7.0,186.89224323539128,PayPal ,complete,1308.2457026477389,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T62423,2020-01-18,C2125,Laptop,239.0,550.1685348678394,PayPal ,completed,131490.27983341363,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T38009,2020-01-18,C2326,Coffee Machine,132.0,446.41651707723577,PayPal,Completed,58926.98025419512,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T51388,2020-01-18,C4318,Coffee Machine,991.0,347.82,pay pal,complete,344689.62,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T69125,2020-01-18,C987,Laptop,584.0,,pay pal,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
