customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
C1347,588,3,7397.458528550587,1,1,1,111,Sleeping
C1348,698,5,8728.560100729126,1,2,1,121,At Risk
C1349,312,4,127648.29344224124,2,1,1,211,Sleeping
C135,241,10,1825846.8618753527,2,3,3,233,At Risk
C1350,418,3,548753.14228987,1,1,2,112,Sleeping
C1351,105,7,10878.386910270716,3,2,1,321,Sleeping
C1352,95,7,808846.0191668744,3,2,3,323,Champions
C1353,365,4,259575.46750334607,1,1,1,111,Sleeping
C1354,1231,2,4747.013350880598,1,1,1,111,Sleeping
C1355,487,7,877428.603501461,1,2,3,123,At Risk
C1356,277,8,1093358.026322988,2,3,3,233,At Risk
C1357,134,5,290301.0213952832,2,2,2,222,At Risk
C1358,624,6,638410.5210038975,1,2,2,122,At Risk
C1359,92,6,333079.3370805799,3,2,2,322,Champions
C136,814,6,505601.73551480967,1,2,2,122,At Risk
C1360,54,2,275916.7205619892,3,1,2,312,Newbies
C1361,200,10,863339.8912366809,2,3,3,233,At Risk
C1362,37,7,671733.8290231671,3,2,3,323,Champions
C1363,963,4,39139.08053007833,1,1,1,111,Sleeping
C1364,250,8,948292.6976937362,2,3,3,233,At Risk
C1365,278,5,326986.56390170974,2,2,2,222,At Risk
C1366,1,6,10315.981937152035,3,2,1,321,Sleeping
C1367,17,9,1925859.4158810033,3,3,3,333,Champions
C1368,495,4,13712.723036786174,1,1,1,111,Sleeping
C1369,372,1,129497.04948286111,1,1,1,111,Sleeping
C137,1142,2,456072.8053552912,1,1,2,112,Sleeping
C1370,173,5,333446.2764766154,2,2,2,222,At Risk
C1371,10,3,583751.2528039,3,1,2,312,Newbies
C1372,28,9,265330.67215414497,3,3,1,331,Sleeping
C1373,221,4,90168.35490675972,2,1,1,211,Sleeping
C1374,317,8,485120.6733414231,2,3,2,232,At Risk
C1375,247,6,570492.2205781201,2,2,2,222,At Risk
C1376,161,4,447271.518373352,2,1,2,212,Sleeping
C1377,1089,3,550037.2839263541,1,1,2,112,Sleeping
C1378,326,5,487981.07505294087,2,2,2,222,At Risk
C1379,150,9,1137498.8159688332,2,3,3,233,At Risk
C138,15,7,248982.89039186068,3,2,1,321,Sleeping
C1380,26,7,1002756.7099330868,3,2,3,323,Champions
C1381,90,9,1651279.7198009046,3,3,3,333,Champions
C1382,81,9,1164686.693767859,3,3,3,333,Champions
C1383,495,3,778202.8132259096,1,1,3,113,Sleeping
C1384,1744,1,2604.246693700534,1,1,1,111,Sleeping
C1385,192,7,565077.3529723474,2,2,2,222,At Risk
C1386,327,4,260125.26154334622,2,1,1,211,Sleeping
C1387,198,8,659024.1601843748,2,3,2,232,At Risk
C1388,937,3,933448.4212341283,1,1,3,113,Sleeping
C1389,99,4,706860.7993316546,3,1,3,313,Newbies
C139,74,4,247779.5511075872,3,1,1,311,Newbies
C1390,289,1,524.3963263783307,2,1,1,211,Sleeping
C1391,104,4,678932.1693958766,3,1,3,313,Newbies
C1392,16,7,838829.1533980721,3,2,3,323,Champions
C1393,253,3,310677.40718205087,2,1,2,212,Sleeping
C1394,55,5,748478.3373633116,3,2,3,323,Champions
C1395,116,5,510654.74283526797,3,2,2,322,Champions
C1396,273,7,203980.15257148628,2,2,1,221,At Risk
C1397,358,3,2637.9606670062417,1,1,1,111,Sleeping
C1398,47,8,1430150.0012179876,3,3,3,333,Champions
C1399,637,5,1066808.8647479652,1,2,3,123,At Risk
C140,30,7,679901.8141089912,3,2,3,323,Champions
C1400,130,7,526679.938778642,2,2,2,222,At Risk
C1401,958,5,617765.1585900099,1,2,2,122,At Risk
C1402,218,5,441282.6367570074,2,2,2,222,At Risk
C1403,536,7,174470.07687524526,1,2,1,121,At Risk
C1404,610,4,239881.2607669845,1,1,1,111,Sleeping
C1405,297,3,6954.105328600787,2,1,1,211,Sleeping
C1406,343,6,1132158.8411735354,2,2,3,223,At Risk
C1407,83,5,845069.3359500989,3,2,3,323,Champions
C1408,884,4,5279.566730791922,1,1,1,111,Sleeping
C1409,467,5,528954.8679500893,1,2,2,122,At Risk
C141,221,9,780168.2286478869,2,3,3,233,At Risk
C1410,523,8,616341.1429034072,1,3,2,132,At Risk
C1411,134,6,1068022.4604056124,2,2,3,223,At Risk
C1412,475,8,1042035.6487375582,1,3,3,133,At Risk
C1413,343,6,206094.98473593802,2,2,1,221,At Risk
C1414,64,5,455894.4039683664,3,2,2,322,Champions
C1415,751,7,653593.9644648881,1,2,2,122,At Risk
C1416,49,4,167822.8355868464,3,1,1,311,Newbies
C1417,632,5,465178.4005301812,1,2,2,122,At Risk
C1418,88,7,522511.3941118634,3,2,2,322,Champions
C1419,1308,2,406931.54926958465,1,1,2,112,Sleeping
C142,182,7,860619.348761081,2,2,3,223,At Risk
C1420,267,3,6410.780396411927,2,1,1,211,Sleeping
C1421,440,6,488783.2185772442,1,2,2,122,At Risk
C1422,849,3,578396.0488595552,1,1,2,112,Sleeping
C1423,414,7,479510.7602825506,1,2,2,122,At Risk
C1424,415,3,398702.11435105914,1,1,2,112,Sleeping
C1425,670,7,213690.12780116388,1,2,1,121,At Risk
C1426,697,2,6738.9012065188745,1,1,1,111,Sleeping
C1427,1096,4,578631.5133924384,1,1,2,112,Sleeping
C1428,27,5,1002322.4000631962,3,2,3,323,Champions
C1429,196,5,88829.9132562454,2,2,1,221,At Risk
C143,156,8,876472.722490015,2,3,3,233,At Risk
C1430,3,8,934648.9929470674,3,3,3,333,Champions
C1431,201,7,535598.9411534757,2,3,2,232,At Risk
C1432,867,4,131270.49611324604,1,1,1,111,Sleeping
C1433,103,5,177621.79974909878,3,2,1,321,Sleeping
C1434,132,6,388277.87817726086,2,2,2,222,At Risk
C1435,122,8,1050682.8063863039,3,3,3,333,Champions
C1436,68,5,3954.6760796747553,3,2,1,321,Sleeping
C1437,53,6,925962.5695566093,3,2,3,323,Champions
C1438,587,6,404727.2010869085,1,2,2,122,At Risk
C1439,210,3,2450.78081902797,2,1,1,211,Sleeping
C144,1,2,6615.277833563401,3,1,1,311,Newbies
C1440,240,9,601360.7056776404,2,3,2,232,At Risk
C1441,26,6,287769.2151580036,3,2,2,322,Champions
C1442,1065,4,279209.77652216447,1,1,2,112,Sleeping
C1443,9,2,196235.1078812737,3,1,1,311,Newbies
C1444,5,4,7870.18502081581,3,1,1,311,Newbies
C1445,10,6,344940.945916187,3,2,2,322,Champions
C1446,487,3,3011.498179540019,1,1,1,111,Sleeping
C1447,102,4,352383.8317115056,3,1,2,312,Newbies
C1448,58,4,378880.0085928065,3,1,2,312,Newbies
C1449,2,3,4472.80613557409,3,1,1,311,Newbies
C145,212,6,9410.45317698043,2,2,1,221,At Risk
C1450,246,7,1283086.2885015449,2,3,3,233,At Risk
C1451,757,4,958518.885086088,1,1,3,113,Sleeping
C1452,397,6,445882.8873894481,1,2,2,122,At Risk
C1453,243,8,554491.7009469415,2,3,2,232,At Risk
C1454,188,3,494801.34708322573,2,1,2,212,Sleeping
C1455,16,5,784758.1929416239,3,2,3,323,Champions
C1456,318,4,1381613.716630589,2,1,3,213,Sleeping
C1457,404,4,885645.5063847988,1,1,3,113,Sleeping
C1458,177,3,575436.0671142713,2,1,2,212,Sleeping
C1459,4,6,1083808.1587823385,3,2,3,323,Champions
C146,401,6,1290538.4282956636,1,2,3,123,At Risk
C1460,27,6,446559.6407983374,3,2,2,322,Champions
C1461,361,5,579480.5038274481,1,2,2,122,At Risk
C1462,63,6,331866.829946332,3,2,2,322,Champions
C1463,125,5,412321.8394365928,3,2,2,322,Champions
C1464,287,2,4087.4458926401985,2,1,1,211,Sleeping
C1465,109,5,187351.65614849853,3,2,1,321,Sleeping
C1466,50,6,145220.33545032947,3,2,1,321,Sleeping
C1467,106,5,486113.74133443204,3,2,2,322,Champions
C1468,43,6,258988.9865669902,3,2,1,321,Sleeping
C1469,214,10,173223.6275140983,2,3,1,231,At Risk
C147,124,8,1716398.461742267,3,3,3,333,Champions
C1470,220,8,305685.63367159554,2,3,2,232,At Risk
C1471,3,5,774367.5980620708,3,2,3,323,Champions
C1472,706,4,84794.09278762256,1,1,1,111,Sleeping
C1473,902,2,486156.5262445463,1,1,2,112,Sleeping
C1474,31,4,335064.4098443207,3,1,2,312,Newbies
C1475,68,6,1234033.9744650866,3,2,3,323,Champions
C1476,225,2,583.5273128427151,2,1,1,211,Sleeping
C1477,71,6,444868.00419581216,3,2,2,322,Champions
C1478,183,8,99126.23515725558,2,3,1,231,At Risk
C1479,79,4,3308.5565999098767,3,1,1,311,Newbies
C148,271,4,76290.51100669056,2,1,1,211,Sleeping
C1480,584,4,11092.43215917111,1,1,1,111,Sleeping
C1481,627,2,427357.42664966115,1,1,2,112,Sleeping
C1482,832,2,253286.47524223104,1,1,1,111,Sleeping
C1483,121,5,12310.648626051801,3,2,1,321,Sleeping
C1484,315,6,924443.6609453646,2,2,3,223,At Risk
C1485,292,6,119925.14309479142,2,2,1,221,At Risk
C1486,324,3,4966.93587185931,2,1,1,211,Sleeping
C1487,639,7,448672.67689376685,1,3,2,132,At Risk
C1488,506,5,178104.526791536,1,2,1,121,At Risk
C1489,8,4,789520.7918538555,3,1,3,313,Newbies
C149,344,10,1541648.7479999114,2,3,3,233,At Risk
C1490,10,4,213821.39626853092,3,1,1,311,Newbies
C1491,90,8,802006.419691568,3,3,3,333,Champions
C1492,29,6,242806.90133594326,3,2,1,321,Sleeping
C1493,106,6,638853.5579963559,3,2,2,322,Champions
C1494,64,4,1563627.6479868065,3,1,3,313,Newbies
C1495,351,8,237283.70098922454,1,3,1,131,At Risk
C1496,469,7,1152897.7934550468,1,3,3,133,At Risk
C1497,44,3,7941.625798356326,3,1,1,311,Newbies
C1498,450,3,374171.40372289356,1,1,2,112,Sleeping
C1499,54,6,921011.1464357337,3,2,3,323,Champions
C150,558,4,403302.6675870734,1,1,2,112,Sleeping
C1500,177,8,7819.840419959852,2,3,1,231,At Risk
C1501,681,3,215808.9387707303,1,1,1,111,Sleeping
C1502,28,6,5285.35247616634,3,2,1,321,Sleeping
C1503,270,7,609282.3114051362,2,3,2,232,At Risk
C1504,113,4,113504.83638444316,3,1,1,311,Newbies
C1505,45,10,805956.1966523761,3,3,3,333,Champions
C1506,568,5,105087.52605743962,1,2,1,121,At Risk
C1507,242,10,984002.3540016777,2,3,3,233,At Risk
C1508,888,4,5483.861701768139,1,1,1,111,Sleeping
C1509,9,5,215793.98579362954,3,2,1,321,Sleeping
C151,683,6,483725.5294857407,1,2,2,122,At Risk
C1510,78,6,14024.274975916363,3,2,1,321,Sleeping
C1511,329,9,812643.4271691398,2,3,3,233,At Risk
C1512,118,10,1737839.0570737887,3,3,3,333,Champions
C1513,48,4,973760.0736221941,3,1,3,313,Newbies
C1514,54,10,1397647.7541984525,3,3,3,333,Champions
C1515,354,7,812949.7018815338,1,3,3,133,At Risk
C1516,134,5,1008812.0155413374,2,2,3,223,At Risk
C1517,76,8,962319.1240952944,3,3,3,333,Champions
C1518,31,8,892768.2685817,3,3,3,333,Champions
C1519,93,6,511367.7693075395,3,2,2,322,Champions
C152,8,10,579551.6460461987,3,3,2,332,Champions
C1520,15,9,1170826.9678243052,3,3,3,333,Champions
C1521,32,4,181031.79996959222,3,1,1,311,Newbies
C1522,159,7,870623.9166155363,2,3,3,233,At Risk
C1523,115,8,275782.22927964514,3,3,2,332,Champions
C1524,390,5,88734.87508713566,1,2,1,121,At Risk
C1525,64,2,311106.4955678363,3,1,2,312,Newbies
C1526,9,7,365152.7288053592,3,3,2,332,Champions
C1527,401,3,335516.9439607001,1,1,2,112,Sleeping
C1528,1036,2,276348.5375370993,1,1,2,112,Sleeping
C1529,366,6,945944.6941843039,1,2,3,123,At Risk
C153,740,5,526945.044326274,1,2,2,122,At Risk
C1530,47,9,1155079.2828951916,3,3,3,333,Champions
C1531,641,3,5364.250249320283,1,1,1,111,Sleeping
C1532,595,3,157663.99530970212,1,1,1,111,Sleeping
C1533,33,10,1673081.218210122,3,3,3,333,Champions
C1534,243,5,296906.0353048094,2,2,2,222,At Risk
C1535,190,8,911950.3284947794,2,3,3,233,At Risk
C1536,212,5,10773.850217843243,2,2,1,221,At Risk
C1537,555,3,7848.657728624265,1,1,1,111,Sleeping
C1538,86,7,489770.70508956787,3,3,2,332,Champions
C1539,234,4,11670.340375039292,2,1,1,211,Sleeping
C154,10,9,516625.2860422811,3,3,2,332,Champions
C1540,118,6,572890.2353973889,3,2,2,322,Champions
C1541,232,8,592700.3577478912,2,3,2,232,At Risk
C1542,35,6,644382.5456076824,3,2,2,322,Champions
C1543,202,5,935086.2854368414,2,2,3,223,At Risk
C1544,45,5,357621.1223226231,3,2,2,322,Champions
C1545,94,9,1379005.5811916413,3,3,3,333,Champions
C1546,511,9,108922.48462402394,1,3,1,131,At Risk
C1547,70,3,12480.274978800073,3,1,1,311,Newbies
C1548,87,7,1015309.3270573101,3,3,3,333,Champions
C1549,37,5,287873.6848835433,3,2,2,322,Champions
C155,163,7,448906.65837432607,2,3,2,232,At Risk
C1550,105,10,768660.309846072,3,3,3,333,Champions
C1551,169,9,1289882.6726275817,2,3,3,233,At Risk
C1552,632,10,1450841.4600693178,1,3,3,133,At Risk
C1553,124,14,1508929.2822630538,3,3,3,333,Champions
C1554,85,5,1197340.5229552316,3,2,3,323,Champions
C1555,61,8,742065.7080292898,3,3,3,333,Champions
C1556,53,5,7937.9426557171755,3,2,1,321,Sleeping
C1557,13,6,835995.9551377515,3,2,3,323,Champions
C1558,87,3,1566.6841231809508,3,1,1,311,Newbies
C1559,28,8,445658.060471576,3,3,2,332,Champions
C156,538,6,1306447.9362255377,1,2,3,123,At Risk
C1560,973,4,1778.1726077140002,1,1,1,111,Sleeping
C1561,29,6,7660.834025911533,3,2,1,321,Sleeping
C1562,218,4,5668.398742185259,2,1,1,211,Sleeping
C1563,560,4,926430.5376656842,1,1,3,113,Sleeping
C1564,167,10,936361.4044302016,2,3,3,233,At Risk
C1565,382,7,15030.4647959978,1,3,1,131,At Risk
C1566,371,5,750336.0299316047,1,2,3,123,At Risk
C1567,924,4,512195.1132576451,1,1,2,112,Sleeping
C1568,690,6,516147.27677610517,1,2,2,122,At Risk
C1569,469,9,1162040.0289740628,1,3,3,133,At Risk
C157,68,8,1074118.9447026735,3,3,3,333,Champions
C1570,198,7,1123407.1735389268,2,3,3,233,At Risk
C1571,19,3,1017406.3470521672,3,1,3,313,Newbies
C1572,130,6,237144.37087638993,2,2,1,221,At Risk
C1573,155,4,320804.62279644905,2,1,2,212,Sleeping
C1574,335,5,8031.458495690752,2,2,1,221,At Risk
C1575,119,6,425049.1688406344,3,2,2,322,Champions
C1576,65,2,402211.9823321797,3,1,2,312,Newbies
C1577,375,8,620469.9493647264,1,3,2,132,At Risk
C1578,180,7,600702.059261044,2,3,2,232,At Risk
C1579,216,7,720344.3384923217,2,3,3,233,At Risk
C158,85,11,810024.5424947371,3,3,3,333,Champions
C1580,468,3,8824.598716529761,1,1,1,111,Sleeping
C1581,530,2,1725.8463266095894,1,1,1,111,Sleeping
C1582,879,6,1286786.2025931426,1,2,3,123,At Risk
C1583,32,5,140382.51922274055,3,2,1,321,Sleeping
C1584,132,5,931090.3526906717,2,2,3,223,At Risk
C1585,611,5,151053.70530615727,1,2,1,121,At Risk
C1586,4,4,604813.994057828,3,1,2,312,Newbies
C1587,480,7,566416.2336114561,1,3,2,132,At Risk
C1588,563,6,1321576.5202832061,1,2,3,123,At Risk
C1589,106,6,267311.75701943925,3,2,1,321,Sleeping
C159,160,6,367639.4465178635,2,2,2,222,At Risk
C1590,284,7,1895228.1622435865,2,3,3,233,At Risk
C1591,10,6,900636.7681077708,3,2,3,323,Champions
C1592,495,6,833190.3789009181,1,2,3,123,At Risk
C1593,33,6,696478.4398861118,3,2,3,323,Champions
C1594,71,9,278479.7744379366,3,3,2,332,Champions
C1595,13,9,538814.9585191306,3,3,2,332,Champions
C1596,783,5,280800.8091373009,1,2,2,122,At Risk
C1597,48,8,815754.7566413304,3,3,3,333,Champions
C1598,52,4,13430.050124708907,3,1,1,311,Newbies
C1599,462,2,5736.344762262288,1,1,1,111,Sleeping
C160,639,6,317124.0718996614,1,2,2,122,At Risk
C1600,412,7,423457.2394315443,1,3,2,132,At Risk
C1602,136,6,645166.6950611155,2,2,2,222,At Risk
C1603,561,5,484112.4562310089,1,2,2,122,At Risk
C1604,1036,3,34212.38741153531,1,1,1,111,Sleeping
C1605,134,5,164155.14272151774,2,2,1,221,At Risk
C1606,754,6,166641.93115716602,1,2,1,121,At Risk
C1607,139,2,3142.8309706317605,2,1,1,211,Sleeping
C1608,117,6,875322.9332644589,3,2,3,323,Champions
C1609,67,6,353137.30898155767,3,2,2,322,Champions
C161,72,5,176980.87160350318,3,2,1,321,Sleeping
C1610,184,6,421195.5493121895,2,2,2,222,At Risk
C1611,900,4,395769.1101359744,1,1,2,112,Sleeping
C1612,237,2,617.2614185997626,2,1,1,211,Sleeping
C1613,151,8,501108.9882471632,2,3,2,232,At Risk
C1614,576,6,233422.7017110946,1,2,1,121,At Risk
C1615,286,5,167558.50737224374,2,2,1,221,At Risk
C1616,964,5,2579.0850896488473,1,2,1,121,At Risk
C1617,1008,4,340641.85297686217,1,1,2,112,Sleeping
C1618,11,6,936337.848874045,3,2,3,323,Champions
C1619,109,8,1338443.2629229794,3,3,3,333,Champions
C162,17,9,853068.8130227841,3,3,3,333,Champions
C1620,105,7,263826.112737033,3,3,1,331,Sleeping
C1621,42,7,310395.46841457975,3,3,2,332,Champions
C1622,452,5,225490.7662318453,1,2,1,121,At Risk
C1623,394,4,1231757.3832722248,1,1,3,113,Sleeping
C1624,150,7,453881.46703297965,2,3,2,232,At Risk
C1625,297,9,1818708.1651305845,2,3,3,233,At Risk
C1626,237,3,542944.273834003,2,1,2,212,Sleeping
C1627,197,6,978008.893841493,2,2,3,223,At Risk
C1628,301,6,494570.82195012696,2,2,2,222,At Risk
C1629,472,3,1554.2696963505484,1,1,1,111,Sleeping
C163,93,6,673841.8229490238,3,2,3,323,Champions
C1630,226,5,503522.24293134984,2,2,2,222,At Risk
C1631,212,11,251431.09396173462,2,3,1,231,At Risk
C1632,242,8,1233823.3432244645,2,3,3,233,At Risk
C1633,82,3,5866.266355750641,3,1,1,311,Newbies
C1634,215,10,382836.6791952398,2,3,2,232,At Risk
C1635,525,2,342270.1758113118,1,1,2,112,Sleeping
C1636,2,12,960205.4479851824,3,3,3,333,Champions
C1637,164,4,9365.530995114774,2,1,1,211,Sleeping
C1638,481,2,5267.50263723659,1,1,1,111,Sleeping
C1639,1236,1,5283.910851569777,1,1,1,111,Sleeping
C164,1723,1,1056.7821703139555,1,1,1,111,Sleeping
C1640,84,8,686978.7674973386,3,3,3,333,Champions
C1641,63,6,1141702.7897154044,3,2,3,323,Champions
C1642,289,4,836274.2360788702,2,1,3,213,Sleeping
C1643,323,7,82539.37200631766,2,3,1,231,At Risk
C1644,194,5,476058.8826877326,2,2,2,222,At Risk
C1645,501,6,310259.7018726866,1,2,2,122,At Risk
C1646,16,10,1105003.1513404925,3,3,3,333,Champions
C1647,5,5,140470.59656538212,3,2,1,321,Sleeping
C1648,60,5,291126.1186270112,3,2,2,322,Champions
C1649,423,2,137394.88711261994,1,1,1,111,Sleeping
C165,654,3,1836.9185037300826,1,1,1,111,Sleeping
C1650,15,8,1055012.569326942,3,3,3,333,Champions
C1651,1245,1,524.3963263783307,1,1,1,111,Sleeping
C1652,859,4,80836.29428260072,1,1,1,111,Sleeping
C1653,241,5,403722.6902071449,2,2,2,222,At Risk
C1654,714,7,610145.917734132,1,3,2,132,At Risk
C1655,207,10,1007083.0371487319,2,3,3,233,At Risk
C1656,582,3,514990.36821656383,1,1,2,112,Sleeping
C1657,455,3,203689.85248194417,1,1,1,111,Sleeping
C1658,488,5,709896.5753211755,1,2,3,123,At Risk
C1659,281,9,1562615.0885394015,2,3,3,233,At Risk
C166,186,4,626149.7717539946,2,1,2,212,Sleeping
C1660,714,7,999428.6819236139,1,3,3,133,At Risk
C1661,125,9,348577.79996948387,3,3,2,332,Champions
C1662,72,9,1119117.6523569187,3,3,3,333,Champions
C1663,800,4,261174.2473130266,1,1,1,111,Sleeping
C1664,53,11,885547.0430886634,3,3,3,333,Champions
C1665,44,8,1262657.2272063345,3,3,3,333,Champions
C1666,125,7,1396579.3835736348,3,3,3,333,Champions
C1667,224,5,3318.246492390711,2,2,1,221,At Risk
C1668,231,7,1473341.4248123353,2,3,3,233,At Risk
C1669,90,4,792759.4501179652,3,1,3,313,Newbies
C167,406,6,12914.232144507503,1,2,1,121,At Risk
C1670,206,5,267303.4368409912,2,2,1,221,At Risk
C1671,1097,6,7475.626613810142,1,2,1,121,At Risk
C1672,60,5,213544.19256478,3,2,1,321,Sleeping
C1673,449,9,1330005.4643300942,1,3,3,133,At Risk
C1674,248,7,623790.1413973222,2,3,2,232,At Risk
C1675,73,7,242982.74160196702,3,3,1,331,Sleeping
C1676,326,5,885273.4465738819,2,2,3,223,At Risk
C1677,275,8,1173855.6446919811,2,3,3,233,At Risk
C1678,131,4,822103.518672883,2,1,3,213,Sleeping
C1679,50,10,1500155.7175972897,3,3,3,333,Champions
C168,228,9,492294.86954489676,2,3,2,232,At Risk
C1680,366,7,284726.0791631218,1,3,2,132,At Risk
C1681,809,4,615595.8626842947,1,1,2,112,Sleeping
C1682,660,4,767682.9021351723,1,1,3,113,Sleeping
C1683,765,5,466004.3332113653,1,2,2,122,At Risk
C1684,217,4,518068.5246299545,2,1,2,212,Sleeping
C1685,2,8,115429.02326817763,3,3,1,331,Sleeping
C1686,539,5,4733.250004997395,1,2,1,121,At Risk
C1687,51,4,76617.31636417846,3,1,1,311,Newbies
C1688,48,6,749804.543617733,3,2,3,323,Champions
C1689,216,5,597479.3559124385,2,2,2,222,At Risk
C169,53,7,371163.87147090514,3,3,2,332,Champions
C1690,212,3,185404.01158208534,2,1,1,211,Sleeping
C1691,349,6,442209.68616382394,2,2,2,222,At Risk
C1692,602,5,949841.1748775851,1,2,3,123,At Risk
C1693,75,5,572018.842146126,3,2,2,322,Champions
C1694,74,8,60468.25426376156,3,3,1,331,Sleeping
C1695,755,5,798719.1278253845,1,2,3,123,At Risk
C1696,644,5,654264.0575860232,1,2,2,122,At Risk
C1697,780,4,2416.997530231026,1,1,1,111,Sleeping
C1698,560,7,876345.6691282794,1,3,3,133,At Risk
C1699,200,4,114069.19613376266,2,1,1,211,Sleeping
C170,203,9,1072934.0184320225,2,3,3,233,At Risk
C1700,68,6,821452.0468672065,3,2,3,323,Champions
C1701,55,7,1556087.7469328893,3,3,3,333,Champions
C1702,484,5,1490085.6977915643,1,2,3,123,At Risk
C1703,94,6,471193.52546003554,3,2,2,322,Champions
C1704,37,6,13577.055297484083,3,2,1,321,Sleeping
C1705,1292,1,524.3963263783307,1,1,1,111,Sleeping
C1706,33,7,1238797.7176682856,3,3,3,333,Champions
C1707,1005,2,471499.8443485858,1,1,2,112,Sleeping
C1708,185,8,249436.73920143236,2,3,1,231,At Risk
C1709,82,7,647261.131051849,3,3,2,332,Champions
C171,80,2,486383.4609620529,3,1,2,312,Newbies
C1710,1574,2,1778.8196016232857,1,1,1,111,Sleeping
C1711,10,12,2592908.4234962594,3,3,3,333,Champions
C1712,258,8,990011.1174567861,2,3,3,233,At Risk
C1713,52,6,684086.1664367858,3,2,3,323,Champions
C1714,51,7,1502036.4071581152,3,3,3,333,Champions
C1715,625,6,15720.908460127486,1,2,1,121,At Risk
C1716,137,6,1183838.8520399726,2,2,3,223,At Risk
C1717,2,9,1711555.1557368068,3,3,3,333,Champions
C1718,668,2,316108.30829686875,1,1,2,112,Sleeping
C1719,98,10,1459960.1428955477,3,3,3,333,Champions
C172,275,8,343746.21280201024,2,3,2,232,At Risk
C1720,91,10,705499.4391379079,3,3,3,333,Champions
C1721,179,11,501018.25639162306,2,3,2,232,At Risk
C1722,380,7,529930.6812051887,1,3,2,132,At Risk
C1723,410,5,445161.74823183403,1,2,2,122,At Risk
C1724,15,6,1125832.7605842785,3,2,3,323,Champions
C1725,62,7,11572.903502615425,3,3,1,331,Sleeping
C1726,755,5,749981.4824832793,1,2,3,123,At Risk
C1727,89,10,737022.7234832868,3,3,3,333,Champions
C1728,12,2,373373.2339828688,3,1,2,312,Newbies
C1729,408,4,1364857.1804229985,1,1,3,113,Sleeping
C173,206,9,679598.5656940162,2,3,3,233,At Risk
C1730,428,5,474273.2814825309,1,2,2,122,At Risk
C1731,142,3,7889.844321512359,2,1,1,211,Sleeping
C1732,291,11,1047646.4884445657,2,3,3,233,At Risk
C1733,1013,1,414572.4993102389,1,1,2,112,Sleeping
C1734,87,6,197036.74624096087,3,2,1,321,Sleeping
