customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
C1347,588,3,6645.86915909699,1,1,1,111,Sleeping
C1348,698,5,7791.794857904091,1,2,1,121,At Risk
C1349,312,4,125248.95627981069,2,1,1,211,Sleeping
C135,241,9,1873811.6403200827,2,3,3,233,At Risk
C1350,418,3,550373.6414201976,1,1,2,112,Sleeping
C1351,105,5,8947.251291804425,3,2,1,321,Sleeping
C1352,95,7,572824.6993388046,3,3,2,332,Champions
C1353,365,4,331919.155620649,2,1,2,212,Sleeping
C1354,1231,2,4728.563807173254,1,1,1,111,Sleeping
C1355,487,7,807273.1078536824,1,3,3,133,At Risk
C1356,277,7,1248302.5845018819,2,3,3,233,At Risk
C1357,134,5,290458.2911808003,2,2,2,222,At Risk
C1358,624,6,638060.147757226,1,2,2,122,At Risk
C1359,92,6,483425.8155298455,3,2,2,322,Champions
C136,814,5,874052.0336352165,1,2,3,123,At Risk
C1360,54,2,277116.7535785572,3,1,2,312,Newbies
C1361,200,9,742554.0543405728,2,3,3,233,At Risk
C1362,37,6,667797.4122267531,3,2,3,323,Champions
C1363,963,4,39140.69254309693,1,1,1,111,Sleeping
C1364,250,7,946241.7323296884,2,3,3,233,At Risk
C1365,278,5,327270.2246909408,2,2,2,222,At Risk
C1366,1,6,9267.307518643807,3,2,1,321,Sleeping
C1367,17,9,1773519.9540229517,3,3,3,333,Champions
C1368,495,4,13333.529809778056,1,1,1,111,Sleeping
C1369,372,1,129497.04948286111,1,1,1,111,Sleeping
C137,1142,2,462470.1244694876,1,1,2,112,Sleeping
C1370,173,4,387449.3400327467,2,1,2,212,Sleeping
C1371,10,3,258117.3370511749,3,1,2,312,Newbies
C1372,28,9,228157.77315197975,3,3,1,331,Sleeping
C1373,221,4,150215.26925887787,2,1,1,211,Sleeping
C1374,317,8,483284.71932537976,2,3,2,232,At Risk
C1375,247,6,567774.7056832592,2,2,2,222,At Risk
C1376,161,4,276397.31511418975,2,1,2,212,Sleeping
C1377,1089,3,550314.6828411972,1,1,2,112,Sleeping
C1378,326,4,536559.7061756621,2,1,2,212,Sleeping
C1379,150,9,1019844.4195731434,2,3,3,233,At Risk
C138,15,7,249330.31137923308,3,3,2,332,Champions
C1380,26,6,659889.8606063013,3,2,2,322,Champions
C1381,90,8,1647011.9207689262,3,3,3,333,Champions
C1382,81,9,1244896.9985989775,3,3,3,333,Champions
C1383,495,3,778231.9581877055,1,1,3,113,Sleeping
C1384,1744,1,4460.619122897064,1,1,1,111,Sleeping
C1385,712,5,564479.6326912206,1,2,2,122,At Risk
C1386,327,3,133449.0790887995,2,1,1,211,Sleeping
C1387,198,7,658520.0917526061,2,3,2,232,At Risk
C1388,937,3,977300.5178328278,1,1,3,113,Sleeping
C1389,99,4,590293.231704033,3,1,2,312,Newbies
C139,74,4,250791.8644844815,3,1,2,312,Newbies
C1390,289,1,526.0083393969253,2,1,1,211,Sleeping
C1391,104,4,596679.2274222522,3,1,2,312,Newbies
C1392,16,7,957262.8547807891,3,3,3,333,Champions
C1393,253,3,311618.8227849101,2,1,2,212,Sleeping
C1394,55,5,747130.9736302246,3,2,3,323,Champions
C1395,116,4,312697.8837130567,3,1,2,312,Newbies
C1396,273,7,121872.43056931367,2,3,1,231,At Risk
C1397,358,3,2612.1647240207176,2,1,1,211,Sleeping
C1398,47,8,1327924.7659453058,3,3,3,333,Champions
C1399,637,5,924968.0182985247,1,2,3,123,At Risk
C140,202,5,422719.0897369786,2,2,2,222,At Risk
C1400,130,5,632277.5339831889,3,2,2,322,Champions
C1401,958,5,615121.7958745294,1,2,2,122,At Risk
C1402,218,5,438681.1954775856,2,2,2,222,At Risk
C1403,536,7,175642.15562450266,1,3,1,131,At Risk
C1404,610,4,258106.1251356511,1,1,2,112,Sleeping
C1405,297,3,7228.813219917673,2,1,1,211,Sleeping
C1406,343,5,1134128.6004110212,2,2,3,223,At Risk
C1407,83,4,738499.1205915007,3,1,3,313,Newbies
C1408,884,4,9139.157346425985,1,1,1,111,Sleeping
C1409,467,5,525823.3575409519,1,2,2,122,At Risk
C141,221,7,912814.1025816886,2,3,3,233,At Risk
C1410,523,8,717888.3957145078,1,3,3,133,At Risk
C1411,439,5,1030392.9877458144,1,2,3,123,At Risk
C1412,475,7,942243.4557621741,1,3,3,133,At Risk
C1413,343,6,292441.0343221617,2,2,2,222,At Risk
C1414,64,5,521936.26720212615,3,2,2,322,Champions
C1415,751,7,656402.7807263518,1,3,2,132,At Risk
C1416,770,2,306332.03604079376,1,1,2,112,Sleeping
C1417,632,5,471415.51279144344,1,2,2,122,At Risk
C1418,88,7,394773.80990043416,3,3,2,332,Champions
C1419,1308,2,408331.3272641535,1,1,2,112,Sleeping
C142,182,7,1365023.6262023917,2,3,3,233,At Risk
C1420,267,3,6024.833284505981,2,1,1,211,Sleeping
C1421,440,5,488978.43115755584,1,2,2,122,At Risk
C1422,849,3,577463.02551099,1,1,2,112,Sleeping
C1423,414,6,835947.2599583946,1,2,3,123,At Risk
C1424,415,3,399931.3064596028,1,1,2,112,Sleeping
C1425,670,7,367621.6491199654,1,3,2,132,At Risk
C1426,697,2,6751.797310667631,1,1,1,111,Sleeping
C1427,1096,4,546150.6246555242,1,1,2,112,Sleeping
C1428,27,5,1284909.6359025592,3,2,3,323,Champions
C1429,196,5,87575.20523403453,2,2,1,221,At Risk
C143,156,8,317665.3757466285,2,3,2,232,At Risk
C1430,476,7,862923.5267588366,1,3,3,133,At Risk
C1431,201,7,477978.87826760404,2,3,2,232,At Risk
C1432,867,4,126662.31399315705,1,1,1,111,Sleeping
C1433,103,4,177999.89886025284,3,1,1,311,Newbies
C1434,132,6,387804.74118500773,3,2,2,322,Champions
C1435,122,8,1053952.6102797368,3,3,3,333,Champions
C1436,68,5,3999.1281338646786,3,2,1,321,Sleeping
C1437,53,6,1063118.728157048,3,2,3,323,Champions
C1438,587,5,486097.2535186266,1,2,2,122,At Risk
C1439,210,2,1926.3844926496397,2,1,1,211,Sleeping
C144,1,2,11110.31576002994,3,1,1,311,Newbies
C1440,240,8,604884.5099420418,2,3,2,232,At Risk
C1441,26,5,192187.07116214483,3,2,1,321,Sleeping
C1442,1065,4,434901.3705202002,1,1,2,112,Sleeping
C1443,9,2,196242.39412172267,3,1,1,311,Newbies
C1444,5,2,6432.978339396926,3,1,1,311,Newbies
C1445,10,6,345406.07435204537,3,2,2,322,Champions
C1446,487,2,1502.0142218244207,1,1,1,111,Sleeping
C1447,102,4,353369.70453321474,3,1,2,312,Newbies
C1448,58,4,307178.5745686847,3,1,2,312,Newbies
C1449,2,3,3871.430863766249,3,1,1,311,Newbies
C145,810,4,8134.123290160318,1,1,1,111,Sleeping
C1450,246,6,1250756.4554642332,2,2,3,223,At Risk
C1451,757,4,958503.0982892438,1,1,3,113,Sleeping
C1452,397,6,528581.9140724398,1,2,2,122,At Risk
C1453,243,8,630834.4265642067,2,3,2,232,At Risk
C1454,188,3,562667.8331458982,2,1,2,212,Sleeping
C1455,16,5,814019.8158706026,3,2,3,323,Champions
C1456,318,4,1385754.235920252,2,1,3,213,Sleeping
C1457,404,4,1137862.9761980723,1,1,3,113,Sleeping
C1458,177,3,707564.9849130308,2,1,3,213,Sleeping
C1459,4,6,1091813.0058187067,3,2,3,323,Champions
C146,401,6,1459754.5164215222,1,2,3,123,At Risk
C1460,27,6,445465.2844892268,3,2,2,322,Champions
C1461,361,4,692839.3030078209,2,1,3,213,Sleeping
C1462,63,6,335432.7834962853,3,2,2,322,Champions
C1463,125,5,410615.96187274647,3,2,2,322,Champions
C1464,287,2,4131.163335334024,2,1,1,211,Sleeping
C1465,109,5,53376.730002071236,3,2,1,321,Sleeping
C1466,322,4,144468.2612221418,2,1,1,211,Sleeping
C1467,106,5,425983.9496801103,3,2,2,322,Champions
C1468,43,6,262655.064406332,3,2,2,322,Champions
C1469,214,10,174401.93954903464,2,3,1,231,At Risk
C147,124,7,1474790.592936672,3,3,3,333,Champions
C1470,220,8,306354.37469026865,2,3,2,232,At Risk
C1471,3,5,783637.2590174476,3,2,3,323,Champions
C1472,1590,2,83432.71398634446,1,1,1,111,Sleeping
C1473,902,2,486152.4263459447,1,1,2,112,Sleeping
C1474,31,4,163888.97856476257,3,1,1,311,Newbies
C1475,68,6,1375458.3431595801,3,2,3,323,Champions
C1476,225,2,559.6895496850801,2,1,1,211,Sleeping
C1477,71,6,357996.93418898317,3,2,2,322,Champions
C1478,183,8,99522.18100105102,2,3,1,231,At Risk
C1479,79,3,3140.6620944852275,3,1,1,311,Newbies
C148,271,4,88966.13356444187,2,1,1,211,Sleeping
C1480,584,4,12586.104296211044,1,1,1,111,Sleeping
C1481,627,2,427357.42664966115,1,1,2,112,Sleeping
C1482,832,2,121460.14375309093,1,1,1,111,Sleeping
C1483,121,4,13876.457862219784,3,1,1,311,Newbies
C1484,315,6,1424240.1677760251,2,2,3,223,At Risk
C1485,706,5,119111.78771522424,1,2,1,121,At Risk
C1486,324,3,5209.799827967299,2,1,1,211,Sleeping
C1487,639,7,449483.07420638355,1,3,2,132,At Risk
C1488,506,5,177747.41424039888,1,2,1,121,At Risk
C1489,8,4,799415.5063835578,3,1,3,313,Newbies
C149,344,10,1398253.7799294454,2,3,3,233,At Risk
C1490,10,4,213832.3090900472,3,1,1,311,Newbies
C1491,90,7,1172114.5195546122,3,3,3,333,Champions
C1492,29,6,241986.39475832108,3,2,1,321,Sleeping
C1493,106,5,361055.54034957325,3,2,2,322,Champions
C1494,64,4,1563634.9342272556,3,1,3,313,Newbies
C1495,564,6,235607.79098545035,1,2,1,121,At Risk
C1496,469,7,1205774.2331259768,1,3,3,133,At Risk
C1497,44,3,8064.79791573792,3,1,1,311,Newbies
C1498,450,3,359930.5170881526,1,1,2,112,Sleeping
C1499,54,6,1037203.1356030712,3,2,3,323,Champions
C150,558,4,339779.4529360874,1,1,2,112,Sleeping
C1500,177,6,6098.22323422096,2,2,1,221,At Risk
C1501,681,3,195456.26110264604,1,1,1,111,Sleeping
C1502,28,5,4490.0583478066,3,2,1,321,Sleeping
C1503,270,7,653299.8371737006,2,3,2,232,At Risk
C1504,113,3,113053.30246255454,3,1,1,311,Newbies
C1505,45,10,1244257.6900716457,3,3,3,333,Champions
C1506,568,5,75447.54594497012,1,2,1,121,At Risk
C1507,242,10,931047.2701323836,2,3,3,233,At Risk
C1508,888,4,8210.640255600634,1,1,1,111,Sleeping
C1509,9,5,216347.72803206684,3,2,1,321,Sleeping
C151,683,6,484782.65289392206,1,2,2,122,At Risk
C1510,78,5,14775.727478911444,3,2,1,321,Sleeping
C1511,329,7,708742.0626469898,2,3,3,233,At Risk
C1512,118,10,1487839.5307717044,3,3,3,333,Champions
C1513,48,4,978131.8178915766,3,1,3,313,Newbies
C1514,54,10,1402464.4561882098,3,3,3,333,Champions
C1515,389,6,1063450.4580153795,1,2,3,123,At Risk
C1516,134,5,840016.6524276566,2,2,3,223,At Risk
C1517,76,8,1003193.5398982515,3,3,3,333,Champions
C1518,31,8,537485.2295363521,3,3,2,332,Champions
C1519,93,5,504032.1482958576,3,2,2,322,Champions
C152,8,10,542102.459358705,3,3,2,332,Champions
C1520,54,8,1381052.0644448416,3,3,3,333,Champions
C1521,32,4,181031.79996959222,3,1,1,311,Newbies
C1522,159,7,874224.903004401,2,3,3,233,At Risk
C1523,115,8,275835.6188004505,3,3,2,332,Champions
C1524,390,5,108067.30891724883,1,2,1,121,At Risk
C1525,64,2,556189.319083472,3,1,2,312,Newbies
C1526,9,7,528713.3062999106,3,3,2,332,Champions
C1527,401,3,77259.22566624383,1,1,1,111,Sleeping
C1528,1036,2,325004.05666675384,1,1,2,112,Sleeping
C1529,450,4,1128943.8410793901,1,1,3,113,Sleeping
C153,740,4,621550.4575628068,1,1,2,112,Sleeping
C1530,47,9,712474.1025943471,3,3,3,333,Champions
C1531,641,3,5387.446018397997,1,1,1,111,Sleeping
C1532,595,3,156638.6594925327,1,1,1,111,Sleeping
C1533,33,10,1700963.0354704238,3,3,3,333,Champions
C1534,243,5,297043.8796185392,2,2,2,222,At Risk
C1535,190,8,910191.7645043933,2,3,3,233,At Risk
C1536,212,5,8929.976570983887,2,2,1,221,At Risk
C1537,555,3,7907.953731070573,1,1,1,111,Sleeping
C1538,86,7,549254.5106366938,3,3,2,332,Champions
C1539,234,4,11692.407496294842,2,1,1,211,Sleeping
C154,10,9,655199.399110164,3,3,2,332,Champions
C1540,118,6,335482.20860022906,3,2,2,322,Champions
C1541,232,8,711768.5972093935,2,3,3,233,At Risk
C1542,35,6,898333.4748644477,3,2,3,323,Champions
C1543,202,5,933920.8566077547,2,2,3,223,At Risk
C1544,45,5,382964.47870639194,3,2,2,322,Champions
C1545,94,9,1304653.2683284231,3,3,3,333,Champions
C1546,511,8,42522.02477796162,1,3,1,131,At Risk
C1547,70,3,11256.990807933455,3,1,1,311,Newbies
C1548,87,7,1115576.892640286,3,3,3,333,Champions
C1549,37,5,410991.1069671874,3,2,2,322,Champions
C155,163,7,451421.2256632692,2,3,2,232,At Risk
C1550,105,10,471161.6650301223,3,3,2,332,Champions
C1551,169,9,1290802.2617680551,2,3,3,233,At Risk
C1552,632,10,1319605.965534401,1,3,3,133,At Risk
C1553,125,13,1220766.7681209357,3,3,3,333,Champions
C1554,85,5,1200847.13709711,3,2,3,323,Champions
C1555,61,7,547232.9817657692,3,3,2,332,Champions
C1556,53,5,5907.055258582446,3,2,1,321,Sleeping
C1557,13,6,902645.9856039023,3,2,3,323,Champions
C1558,87,3,1578.0992447100516,3,1,1,311,Newbies
C1559,28,8,444703.342679576,3,3,2,332,Champions
C156,538,6,1426295.0536266712,1,2,3,123,At Risk
C1560,973,4,1372.4451010389307,1,1,1,111,Sleeping
C1561,29,5,7174.032268337881,3,2,1,321,Sleeping
C1562,218,3,4832.528083163575,2,1,1,211,Sleeping
C1563,560,3,1276931.6490760543,1,1,3,113,Sleeping
C1564,167,10,923799.4985365303,2,3,3,233,At Risk
C1565,382,7,15513.80872802698,1,3,1,131,At Risk
C1566,371,5,748611.4831564537,1,2,3,123,At Risk
C1567,924,4,53091.76654504277,1,1,1,111,Sleeping
C1568,690,5,404406.0345620809,1,2,2,122,At Risk
C1569,469,7,1240599.2174898386,1,3,3,133,At Risk
C157,68,8,1053550.2152429,3,3,3,333,Champions
C1570,198,6,1319506.0277083735,2,2,3,223,At Risk
C1571,19,2,1017110.1826133855,3,1,3,313,Newbies
C1572,130,6,236936.2225329033,3,2,1,321,Sleeping
C1573,155,3,324475.51591803145,2,1,2,212,Sleeping
C1574,335,5,8019.051898718679,2,2,1,221,At Risk
C1575,119,6,430942.72308771557,3,2,2,322,Champions
C1576,65,2,403790.5022503918,3,1,2,312,Newbies
C1577,375,7,621598.5759999773,1,3,2,132,At Risk
C1578,180,6,759495.0870303717,2,2,3,223,At Risk
C1579,216,7,627032.3580180705,2,3,2,232,At Risk
C158,85,9,1008908.3349962184,3,3,3,333,Champions
C1580,973,2,8281.473725788137,1,1,1,111,Sleeping
C1581,530,2,1274.360878849574,1,1,1,111,Sleeping
C1582,879,6,1285991.0953983143,1,2,3,123,At Risk
C1583,32,5,140551.39390279306,3,2,1,321,Sleeping
C1584,132,5,758660.2834379263,3,2,3,323,Champions
C1585,673,4,150901.7711439504,1,1,1,111,Sleeping
C1586,4,4,409227.2315560833,3,1,2,312,Newbies
C1587,480,6,565890.8286160592,1,2,2,122,At Risk
C1588,563,6,2241825.8279390475,1,2,3,123,At Risk
C1589,106,5,263559.16536663903,3,2,2,322,Champions
C159,160,6,372661.22573041054,2,2,2,222,At Risk
C1590,284,7,1818966.217281147,2,3,3,233,At Risk
C1591,10,6,988169.9322774305,3,2,3,323,Champions
C1592,495,6,836603.2539961704,1,2,3,123,At Risk
C1593,33,5,590591.9424484234,3,2,2,322,Champions
C1594,71,9,277863.72113768983,3,3,2,332,Champions
C1595,13,9,715013.8698582212,3,3,3,333,Champions
C1596,783,5,444966.0374624442,1,2,2,122,At Risk
C1597,48,7,811214.382834828,3,3,3,333,Champions
C1598,52,4,11042.574821246777,3,1,1,311,Newbies
C1599,462,2,5787.348445405084,1,1,1,111,Sleeping
C160,639,5,252978.73142121255,1,2,2,122,At Risk
C1600,412,7,422968.5953740692,1,3,2,132,At Risk
C1602,232,4,708783.5600440009,2,1,3,213,Sleeping
C1603,561,5,486504.3372056928,1,2,2,122,At Risk
C1604,1482,2,33345.33743922801,1,1,1,111,Sleeping
C1605,249,4,39902.63367239716,2,1,1,211,Sleeping
C1606,754,6,164876.75104965182,1,2,1,121,At Risk
C1607,139,2,3153.1638255288394,2,1,1,211,Sleeping
C1608,117,5,825219.7842730932,3,2,3,323,Champions
C1609,67,5,170247.03548137855,3,2,1,321,Sleeping
C161,72,5,176987.6899729155,3,2,1,321,Sleeping
C1610,184,6,427015.23446409486,2,2,2,222,At Risk
C1611,900,4,396824.2373794757,1,1,2,112,Sleeping
C1612,237,2,618.8734316183571,2,1,1,211,Sleeping
C1613,503,6,503883.4637022,1,2,2,122,At Risk
C1614,576,6,234849.75685943346,1,2,1,121,At Risk
C1615,286,5,168073.1397772678,2,2,1,221,At Risk
C1616,1349,3,1713.4177055846421,1,1,1,111,Sleeping
C1617,1008,4,217768.2890177512,1,1,1,111,Sleeping
C1618,11,6,596425.1582676196,3,2,2,322,Champions
C1619,109,7,1240767.358200943,3,3,3,333,Champions
C162,17,8,1176147.2546186817,3,3,3,333,Champions
C1620,105,7,263899.76535704196,3,3,2,332,Champions
C1621,42,6,310798.08566685725,3,2,2,322,Champions
C1622,452,5,224504.0971642855,1,2,1,121,At Risk
C1623,394,4,1226029.9333771472,1,1,3,113,Sleeping
C1624,150,7,456974.88043408934,2,3,2,232,At Risk
C1625,297,8,1816056.9134458485,2,3,3,233,At Risk
C1626,237,3,405138.47235749295,2,1,2,212,Sleeping
C1627,197,6,976975.2804911903,2,2,3,223,At Risk
C1628,301,6,494530.16851707216,2,2,2,222,At Risk
C1629,472,2,1113.123481860135,1,1,1,111,Sleeping
C163,93,6,828680.8879801763,3,2,3,323,Champions
C1630,226,5,505315.4707784546,2,2,2,222,At Risk
C1631,212,11,250915.4202806785,2,3,2,232,At Risk
C1632,242,8,1106859.2015270628,2,3,3,233,At Risk
C1633,82,3,5732.336886208148,3,1,1,311,Newbies
C1634,215,9,324979.1295294535,2,3,2,232,At Risk
C1635,525,2,336941.08603727864,1,1,2,112,Sleeping
C1636,2,11,598458.9334645425,3,3,2,332,Champions
C1637,164,4,9610.435313283706,2,1,1,211,Sleeping
C1638,481,2,5101.776660557775,1,1,1,111,Sleeping
C1639,1236,1,5252.337257881367,1,1,1,111,Sleeping
C164,1723,1,228.5947176053346,1,1,1,111,Sleeping
C1640,84,8,870326.9622840823,3,3,3,333,Champions
C1641,63,6,1138315.929396429,3,2,3,323,Champions
C1642,289,4,563151.6515033506,2,1,2,212,Sleeping
C1643,323,7,82477.43894705341,2,3,1,231,At Risk
C1644,194,5,474645.47518473247,2,2,2,222,At Risk
C1645,501,6,246701.19475037762,1,2,1,121,At Risk
C1646,56,9,1114709.910048354,3,3,3,333,Champions
C1647,5,5,139774.54681046162,3,2,1,321,Sleeping
C1648,60,5,289468.83829171135,3,2,2,322,Champions
C1649,423,2,78331.61431802259,1,1,1,111,Sleeping
C165,654,3,1396.9714576805034,1,1,1,111,Sleeping
C1650,15,8,1453462.3369333567,3,3,3,333,Champions
C1651,1245,1,526.0083393969253,1,1,1,111,Sleeping
C1652,859,3,48763.94561240257,1,1,1,111,Sleeping
C1653,241,5,367995.9694709422,2,2,2,222,At Risk
C1654,714,4,513069.80763286114,1,1,2,112,Sleeping
C1655,207,10,1148798.383386021,2,3,3,233,At Risk
C1656,582,3,613122.008609036,1,1,2,112,Sleeping
C1657,455,3,202898.35587308308,1,1,1,111,Sleeping
C1658,990,4,708893.2258632313,1,1,3,113,Sleeping
C1659,281,9,1558744.4428583144,2,3,3,233,At Risk
C166,186,4,738882.3870835697,2,1,3,213,Sleeping
C1660,714,7,1100962.0086691442,1,3,3,133,At Risk
C1661,125,8,349689.9304183735,3,3,2,332,Champions
C1662,72,9,947334.6660583774,3,3,3,333,Champions
C1663,800,4,259627.4709639649,1,1,2,112,Sleeping
C1664,53,11,884878.1503077971,3,3,3,333,Champions
C1665,44,8,1185663.496378961,3,3,3,333,Champions
C1666,125,7,1470558.1918495654,3,3,3,333,Champions
C1667,224,4,2784.648098564076,2,1,1,211,Sleeping
C1668,231,7,1511313.1084045512,2,3,3,233,At Risk
C1669,90,4,682573.7069007207,3,1,3,313,Newbies
C167,406,6,13713.703058826219,1,2,1,121,At Risk
C1670,206,5,266385.7541241432,2,2,2,222,At Risk
C1671,1097,6,10491.44276508818,1,2,1,121,At Risk
C1672,60,5,211243.7935062748,3,2,1,321,Sleeping
C1673,449,8,1493525.2834823534,1,3,3,133,At Risk
C1674,248,7,613283.9760538475,2,3,2,232,At Risk
C1675,73,7,245112.4629730569,3,3,1,331,Sleeping
C1676,326,4,882319.2559747123,2,1,3,213,Sleeping
C1677,275,7,1177132.9704743444,2,3,3,233,At Risk
C1678,131,4,602144.3806932463,3,1,2,312,Newbies
C1679,50,9,1499680.7945845497,3,3,3,333,Champions
C168,228,7,497591.07177079696,2,3,2,232,At Risk
C1680,366,7,279303.9385261559,2,3,2,232,At Risk
C1681,809,4,605761.7970701745,1,1,2,112,Sleeping
C1682,660,4,581872.5037267399,1,1,2,112,Sleeping
C1683,765,5,537983.5601314344,1,2,2,122,At Risk
C1684,217,4,520054.1633267752,2,1,2,212,Sleeping
C1685,2,8,191483.61364089014,3,3,1,331,Sleeping
C1686,539,3,5160.48164171296,1,1,1,111,Sleeping
C1687,51,4,83182.62639985814,3,1,1,311,Newbies
C1688,48,6,704773.7023921323,3,2,3,323,Champions
C1689,216,5,402567.0813869932,2,2,2,222,At Risk
C169,53,7,370836.71020673885,3,3,2,332,Champions
C1690,212,2,345044.5686281744,2,1,2,212,Sleeping
C1691,349,5,408310.3864401799,2,2,2,222,At Risk
C1692,602,5,1163435.479295572,1,2,3,123,At Risk
C1693,75,4,605279.0742785635,3,1,2,312,Newbies
C1694,197,7,58022.41486073179,2,3,1,231,At Risk
C1695,755,5,718426.3881175715,1,2,3,123,At Risk
C1696,644,5,1143447.5861514397,1,2,3,123,At Risk
C1697,780,3,1807.2216568440329,1,1,1,111,Sleeping
C1698,560,6,810466.553544524,1,2,3,123,At Risk
C1699,200,4,98725.59174322893,2,1,1,211,Sleeping
C170,203,9,1074235.7031478696,2,3,3,233,At Risk
C1700,68,5,1183897.4543375527,3,2,3,323,Champions
C1701,55,7,2241331.432396717,3,3,3,333,Champions
C1702,484,4,1488492.1637303773,1,1,3,113,Sleeping
C1703,94,6,469684.76277463493,3,2,2,322,Champions
C1704,37,6,11361.642389010243,3,2,1,321,Sleeping
C1705,1292,1,997.5782787413178,1,1,1,111,Sleeping
C1706,33,7,1238768.24174301,3,3,3,333,Champions
C1707,1005,2,441788.6204587719,1,1,2,112,Sleeping
C1708,185,8,248786.45415518148,2,3,1,231,At Risk
C1709,82,7,824448.8642900314,3,3,3,333,Champions
C171,80,2,503729.3936920711,3,1,2,312,Newbies
C1710,1574,2,1778.8196016232857,1,1,1,111,Sleeping
C1711,10,11,2778253.344786503,3,3,3,333,Champions
C1712,258,8,977501.2078724833,2,3,3,233,At Risk
C1713,52,6,945991.2934427217,3,2,3,323,Champions
C1714,51,7,1637751.8870659797,3,3,3,333,Champions
C1715,625,6,13764.884008998339,1,2,1,121,At Risk
C1716,137,6,1245536.6836265938,2,2,3,223,At Risk
C1717,2,7,1849515.4430897748,3,3,3,333,Champions
C1718,668,2,168760.8909683132,1,1,1,111,Sleeping
C1719,98,10,1179950.5037444988,3,3,3,333,Champions
C172,275,7,503529.5983222603,2,3,2,232,At Risk
C1720,91,8,729165.1031576379,3,3,3,333,Champions
C1721,179,10,500909.79363829596,2,3,2,232,At Risk
C1722,380,6,715920.9615518672,1,2,3,123,At Risk
C1723,410,5,445600.62629697827,1,2,2,122,At Risk
C1724,15,6,1276402.9503898749,3,2,3,323,Champions
C1725,62,7,10052.215531768323,3,3,1,331,Sleeping
C1726,755,5,658810.2508838964,1,2,2,122,At Risk
C1727,89,10,790278.9249600618,3,3,3,333,Champions
C1728,12,1,501702.93,3,1,2,312,Newbies
C1729,408,4,1364143.7980663145,1,1,3,113,Sleeping
C173,206,9,730859.2091793778,2,3,3,233,At Risk
C1730,428,5,475841.873288423,1,2,2,122,At Risk
C1731,142,3,9354.372722603253,2,1,1,211,Sleeping
C1732,291,10,814109.6192255379,2,3,3,233,At Risk
C1733,1013,1,230289.13006262423,1,1,1,111,Sleeping
C1734,224,5,198889.8981281595,2,2,1,221,At Risk
C1735,366,5,461329.48364138353,2,2,2,222,At Risk
C1736,1072,5,10510.325325346454,1,2,1,121,At Risk
C1737,212,8,1448844.7407385581,2,3,3,233,At Risk
C1738,363,7,200653.96029299105,2,3,1,231,At Risk
C1739,16,7,1039216.2803301006,3,3,3,333,Champions
C174,165,6,98754.0014926329,2,2,1,221,At Risk
C1740,668,8,1097328.4087034357,1,3,3,133,At Risk
C1741,305,6,362774.3213331709,2,2,2,222,At Risk
C1742,405,3,4945.926838579726,1,1,1,111,Sleeping
C1743,1023,5,310324.19811775,1,2,2,122,At Risk
C1744,47,3,5968.040249496072,3,1,1,311,Newbies
C1745,415,5,1456815.488188649,1,2,3,123,At Risk
C1746,140,7,713301.4083585471,2,3,3,233,At Risk
C1747,131,5,331496.9352710003,3,2,2,322,Champions
C1748,90,11,2033801.3893495847,3,3,3,333,Champions
C1749,36,4,256790.1553956977,3,1,2,312,Newbies
C175,802,4,65168.992273719494,1,1,1,111,Sleeping
C1750,858,4,320281.74195900303,1,1,2,112,Sleeping
