transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,is_refund,price_category,total_amount,value_tier,transaction_day_of_week,discount_percentage,margin,price_category_loc,price_category_where,price_category_select,Branch,City,Country,Manager,lat,lon,transaction_month,order_period_num,cohort_month,cohort_index
T0386,2023-04-13,C3257,Smartphone,1.0,587.7645737338092,Paypal,Completed,0,High,587.7645737338092,Low,Thursday,0.05,223.35053801884752,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-04,24280.0,2020-05,35.0
T0391,2021-07-09,C343,Laptop,9.0,526.0083393969253,Cash,Not specified,0,High,4734.075054572328,Medium,Friday,0.0,1893.6300218289311,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-07,24259.0,2020-03,16.0
T0394,2023-09-19,C2968,Tablet,266.0,444.1461383852306,Paypal,Not specified,0,Standard,118142.87281047134,High,Tuesday,0.0,47257.14912418854,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2023-09,24285.0,2020-05,40.0
T0395,2020-03-13,C4592,Laptop,223.0,526.0083393969253,Cash,Completed,0,High,117299.85968551434,High,Friday,0.2,37535.95509936459,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-03,24243.0,2020-01,2.0
T0403,2021-12-08,C3011,Headphones,6.0,525.2337257881367,Cash,Pending,0,High,3151.40235472882,Medium,Wednesday,0.0,1260.560941891528,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-12,24264.0,2020-05,19.0
T0408,2022-03-08,C2342,Smartphone,199.0,534.0064378324398,Creditcard,Completed,0,High,106267.28112865552,High,Tuesday,0.05,40381.5668288891,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-03,24267.0,2021-01,14.0
T0410,2020-12-24,C3413,Coffee Machine,253.0,592.9654533046727,Paypal,Completed,0,High,150020.2596860822,High,Thursday,0.0,60008.10387443288,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2020-12,24252.0,2020-07,5.0
T0411,2021-08-20,C842,Laptop,2.0,398.5156160262819,Creditcard,Not specified,0,Standard,797.0312320525638,Medium,Friday,0.1,286.931243538923,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-08,24260.0,2021-08,0.0
T0421,2023-07-21,C4963,Headphones,1.0,525.2337257881367,Cash,Pending,0,High,525.2337257881367,Low,Friday,0.1,189.0841412837292,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-07,24283.0,2020-01,42.0
T0423,2021-12-20,C898,Headphones,1.0,552.0757026363176,Creditcard,Pending,0,High,552.0757026363176,Low,Monday,0.0,220.83028105452706,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-12,24264.0,2021-09,3.0
T0431,2024-01-10,C1515,Tablet,701.0,877.2554479693767,Creditcard,Pending,0,High,614956.069026533,High,Wednesday,0.0,245982.42761061323,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-01,24289.0,2020-03,46.0
T0434,2021-09-14,C4958,Tablet,1.0,830.7487608215996,Creditcard,Completed,0,High,830.7487608215996,Medium,Tuesday,0.0,332.29950432863984,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2021-09,24261.0,2021-03,6.0
T0436,2022-08-24,C573,Headphones,583.0,525.2337257881367,Paypal,Failed,0,High,306211.26213448367,High,Wednesday,0.1,110236.05436841413,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-08,24272.0,2021-04,16.0
T0441,2021-04-28,C1822,Laptop,598.0,175.65593211106244,Creditcard,Not specified,0,Standard,105042.24740241533,High,Wednesday,0.0,42016.89896096614,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-04,24256.0,2020-04,12.0
T0443,2022-09-20,C1659,Coffee Machine,3.0,158.6013602889866,Cash,Completed,0,Standard,475.8040808669598,Low,Tuesday,0.0,190.32163234678393,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2022-09,24273.0,2020-11,22.0
T0448,2024-01-12,C4227,Headphones,1.0,828.7889066621897,Creditcard,Not specified,0,High,828.7889066621897,Medium,Friday,0.0,331.5155626648759,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-01,24289.0,2020-07,42.0
T0449,2024-04-18,C1428,Headphones,908.0,664.3672272948074,Creditcard,Pending,0,High,603245.4423836851,High,Thursday,0.2,193038.54156277925,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-04,24292.0,2022-07,21.0
T0458,2020-06-02,C1744,Laptop,8.0,526.0083393969253,Cash,Completed,0,High,4208.066715175402,Medium,Tuesday,0.05,1599.0653517666528,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-06,24246.0,2020-06,0.0
T0464,2021-06-07,C1343,Headphones,3.0,644.4471848103135,Creditcard,Not specified,0,High,1933.3415544309405,Medium,Monday,0.0,773.3366217723762,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-06,24258.0,2020-06,12.0
T0466,2023-07-27,C2554,Headphones,1.0,641.4939137873032,Paypal,Not specified,0,High,641.4939137873032,Low,Thursday,0.0,256.5975655149213,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-07,24283.0,2020-04,39.0
T0468,2022-04-02,C2171,Coffee Machine,1.0,632.6464123180596,Paypal,Completed,0,High,632.6464123180596,Low,Saturday,0.0,253.05856492722384,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-04,24268.0,2022-04,0.0
T0475,2020-08-27,C3914,Tablet,3.0,73.30939822921115,Paypal,Completed,0,Standard,219.92819468763346,Low,Thursday,0.1,79.17415008754806,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2020-08,24248.0,2020-08,0.0
T0478,2024-06-26,C4896,Headphones,178.0,124.31215620910118,Cash,Completed,0,Standard,22127.56380522001,High,Wednesday,0.1,7965.922969879203,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-06,24294.0,2022-12,18.0
T0486,2021-01-01,C1245,Laptop,1.0,954.2825882761236,Cash,Completed,0,High,954.2825882761236,Medium,Friday,0.1,343.54173177940453,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-01,24253.0,2021-01,0.0
T0489,2021-04-02,C1507,Smartphone,567.0,534.7524182087768,Paypal,Completed,0,High,303204.6211243764,High,Friday,0.1,109153.66360477552,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-04,24256.0,2020-03,13.0
T0497,2020-02-24,C3523,Headphones,1.0,985.7498369236312,Paypal,Not specified,0,High,985.7498369236312,Medium,Monday,0.15,335.1549445540346,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-02,24242.0,2020-02,0.0
T0500,2020-01-23,C1891,Smartphone,1.0,525.395978574806,Paypal,Failed,0,High,525.395978574806,Low,Thursday,0.0,210.1583914299224,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-01,24241.0,2020-01,0.0
T0508,2021-04-27,C4416,Headphones,578.0,525.2337257881367,Creditcard,Completed,0,High,303585.093505543,High,Tuesday,0.1,109290.63366199548,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-04,24256.0,2020-12,4.0
T0521,2020-01-09,C745,Coffee Machine,1.0,145.8264235816955,Paypal,Not specified,0,Standard,145.8264235816955,Low,Thursday,0.15,49.58098401777647,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2020-01,24241.0,2020-01,0.0
T0523,2022-09-08,C063,Coffee Machine,1.0,298.16416488561003,Cash,Pending,0,Standard,298.16416488561003,Low,Thursday,0.2,95.41253276339522,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2022-09,24273.0,2020-05,28.0
T0524,2021-04-09,C2023,Headphones,849.0,500.0003605344676,Paypal,Completed,0,High,424500.306093763,High,Friday,0.0,169800.1224375052,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-04,24256.0,2021-03,1.0
T0526,2024-12-11,C3889,Coffee Machine,3.0,901.392659384538,Paypal,Failed,0,High,2704.177978153614,Medium,Wednesday,0.2,865.3369530091564,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2024-12,24300.0,2021-04,44.0
T0527,2020-06-11,C4693,Headphones,1.0,111.37130045670392,Cash,Failed,0,Standard,111.37130045670392,Low,Thursday,0.05,42.32109417354749,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-06,24246.0,2020-06,0.0
T0531,2022-04-18,C090,Headphones,1.0,525.2337257881367,Creditcard,Completed,0,High,525.2337257881367,Low,Monday,0.0,210.09349031525468,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-04,24268.0,2020-07,21.0
T0532,2024-06-21,C979,Smartphone,8.0,163.11752758515232,Paypal,Not specified,0,Standard,1304.9402206812185,Medium,Friday,0.05,495.87728385886305,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-06,24294.0,2020-02,52.0
T0534,2023-04-18,C2446,Smartphone,451.0,318.05,Paypal,Failed,0,Standard,143440.55000000002,High,Tuesday,0.15,48769.78700000001,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-04,24280.0,2020-09,31.0
T0536,2023-12-26,C193,Headphones,661.0,496.0210703338801,Paypal,Not specified,0,Standard,327869.92749069474,High,Tuesday,0.0,131147.9709962779,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-12,24288.0,2020-07,41.0
T0542,2022-11-09,C2130,Laptop,1.0,500.0137781553335,Creditcard,Failed,0,High,500.0137781553335,Low,Wednesday,0.0,200.0055112621334,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-11,24275.0,2021-05,18.0
T0543,2020-03-13,C3429,Headphones,1.0,100.1938282424832,Creditcard,Failed,0,Standard,100.1938282424832,Low,Friday,0.0,40.077531296993286,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-03,24243.0,2020-03,0.0
T0551,2024-10-20,C1351,Coffee Machine,7.0,677.8996430726346,Paypal,Completed,0,High,4745.297501508442,Medium,Sunday,0.05,1803.213050573208,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2024-10,24298.0,2020-02,56.0
T0565,2023-11-25,C577,Headphones,777.0,740.8441366976862,Paypal,Failed,0,High,575635.8942141022,High,Saturday,0.0,230254.3576856409,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-11,24287.0,2020-01,46.0
T0569,2024-07-24,C4392,Headphones,659.0,525.2337257881367,Paypal,Completed,0,High,346129.02529438207,High,Wednesday,0.1,124606.44910597755,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-07,24295.0,2020-10,45.0
T0576,2020-10-21,C3653,Laptop,487.0,462.5588493551151,Cash,Failed,0,Standard,225266.15963594106,High,Wednesday,0.1,81095.81746893878,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-10,24250.0,2020-09,1.0
T0579,2020-10-11,C4392,Coffee Machine,7.0,523.122128544213,Cash,Completed,0,High,3661.8548998094907,Medium,Sunday,0.0,1464.7419599237965,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2020-10,24250.0,2020-10,0.0
T0581,2023-12-21,C4091,Smartphone,3.0,502.8619561381313,Creditcard,Completed,0,High,1508.5858684143939,Medium,Thursday,0.0,603.4343473657576,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-12,24288.0,2022-10,14.0
T0587,2020-03-21,C4690,Headphones,5.0,758.22221988884,Creditcard,Failed,0,High,3791.1110994441997,Medium,Saturday,0.05,1440.6222177887958,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-03,24243.0,2020-03,0.0
T0588,2020-11-03,C584,Tablet,3.0,980.8473934909644,Creditcard,Completed,0,High,2942.542180472893,Medium,Tuesday,0.1,1059.3151849702415,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-11,24251.0,2020-11,0.0
T0590,2021-07-17,C3832,Smartphone,9.0,525.395978574806,Creditcard,Failed,0,High,4728.563807173254,Medium,Saturday,0.1,1702.2829705823715,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-07,24259.0,2021-03,4.0
T0595,2024-07-25,C913,Headphones,1.0,525.2337257881367,Creditcard,Completed,0,High,525.2337257881367,Low,Thursday,0.2,168.07479225220376,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-07,24295.0,2020-01,54.0
T0596,2020-05-25,C4981,Smartphone,980.0,930.0379818138474,Creditcard,Failed,0,High,911437.2221775705,High,Monday,0.05,346346.1444274768,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-05,24245.0,2020-04,1.0
T0601,2020-07-24,C4698,Tablet,3.0,436.73177969707297,Cash,Not specified,0,Standard,1310.195339091219,Medium,Friday,0.0,524.0781356364877,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2020-07,24247.0,2020-01,6.0
T0605,2020-12-02,C4548,Tablet,1.0,526.4327594609574,Cash,Failed,0,High,526.4327594609574,Low,Wednesday,0.05,200.04444859516383,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-12,24252.0,2020-12,0.0
T0612,2024-01-21,C4847,Laptop,5.0,526.0083393969253,Paypal,Completed,0,High,2630.0416969846265,Medium,Sunday,0.0,1052.0166787938506,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-01,24289.0,2020-07,42.0
T0613,2020-01-23,C2647,Smartphone,1.0,525.395978574806,Paypal,Completed,0,High,525.395978574806,Low,Thursday,0.0,210.1583914299224,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-01,24241.0,2020-01,0.0
T0621,2022-11-11,C3537,Headphones,313.0,221.0992079455016,Cash,Not specified,0,Standard,69204.052086942,High,Friday,0.0,27681.6208347768,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-11,24275.0,2020-02,33.0
T0622,2023-06-24,C4001,Laptop,6.0,526.0083393969253,Paypal,Completed,0,High,3156.0500363815518,Medium,Saturday,0.0,1262.4200145526208,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-06,24282.0,2020-11,31.0
T0628,2021-11-08,C3224,Tablet,1.0,967.3999133955474,Creditcard,Completed,0,High,967.3999133955474,Medium,Monday,0.15,328.91597055448614,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2021-11,24263.0,2020-07,16.0
T0632,2020-04-13,C1982,Headphones,638.0,362.28591057798576,Creditcard,Failed,0,Standard,231138.41094875493,High,Monday,0.0,92455.36437950197,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-04,24244.0,2020-04,0.0
T0638,2024-07-19,C3044,Tablet,4.0,464.5194808520282,Paypal,Completed,0,Standard,1858.0779234081128,Medium,Friday,0.0,743.2311693632452,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2024-07,24295.0,2020-03,52.0
T0641,2024-07-15,C2354,Laptop,1.0,64.17348443527412,Paypal,Completed,0,Standard,64.17348443527412,Low,Monday,0.0,25.66939377410965,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-07,24295.0,2020-03,52.0
T0642,2020-11-17,C4965,Tablet,1.0,378.9639964747207,Creditcard,Completed,0,Standard,378.9639964747207,Low,Tuesday,0.2,121.26847887191065,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2020-11,24251.0,2020-11,0.0
T0643,2021-04-09,C4347,Laptop,1.0,841.2991021061262,Cash,Failed,0,High,841.2991021061262,Medium,Friday,0.0,336.5196408424505,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-04,24256.0,2020-05,11.0
T37318,2021-05-07,C2292,Laptop,6.0,240.6350067123072,Cash,Completed,0,Standard,1443.8100402738432,Medium,Friday,0.05,548.6478153040605,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-05,24257.0,2020-05,12.0
T0661,2023-07-22,C3292,Coffee Machine,354.0,523.122128544213,Creditcard,Pending,0,High,185185.23350465138,High,Saturday,0.0,74074.09340186055,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2023-07,24283.0,2021-02,29.0
T0664,2021-07-12,C124,Smartphone,1.0,67.85859307003622,Cash,Not specified,0,Standard,67.85859307003622,Low,Monday,0.0,27.14343722801449,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-07,24259.0,2021-05,2.0
T0670,2020-03-10,C2551,Laptop,1.0,889.4273239276191,Creditcard,Not specified,0,High,889.4273239276191,Medium,Tuesday,0.0,355.77092957104765,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-03,24243.0,2020-03,0.0
T0675,2021-07-28,C2617,Laptop,2.0,235.7304532651376,Creditcard,Completed,0,Standard,471.4609065302752,Low,Wednesday,0.05,179.15514448150458,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-07,24259.0,2020-01,18.0
T18030,2024-09-28,C018,Laptop,995.0,526.0083393969253,Creditcard,Not specified,0,High,523378.2976999407,High,Saturday,0.1,188416.18717197864,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-09,24297.0,2021-02,43.0
T0679,2022-06-07,C1139,Laptop,465.0,658.4590633919295,Paypal,Completed,0,High,306183.4644772472,High,Tuesday,0.0,122473.38579089889,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-06,24270.0,2021-02,16.0
T0682,2020-09-27,C3166,Headphones,728.0,276.47323416167,Cash,Not specified,0,Standard,201272.51446969577,High,Sunday,0.0,80509.00578787831,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-09,24249.0,2020-03,6.0
T0688,2021-12-21,C2605,Headphones,1.0,164.9825050253434,Creditcard,Failed,0,Standard,164.9825050253434,Low,Tuesday,0.0,65.99300201013736,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-12,24264.0,2021-07,5.0
T0689,2021-05-16,C2384,Coffee Machine,1.0,382.75398868940135,Cash,Failed,0,Standard,382.75398868940135,Low,Sunday,0.0,153.10159547576055,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2021-05,24257.0,2020-06,11.0
T0691,2021-10-08,C1483,Headphones,1.0,900.7538505528112,Cash,Completed,0,High,900.7538505528112,Medium,Friday,0.0,360.30154022112447,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-10,24262.0,2021-02,8.0
T0694,2024-11-22,C3375,Smartphone,3.0,525.395978574806,Cash,Failed,0,High,1576.187935724418,Medium,Friday,0.0,630.4751742897672,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-11,24299.0,2020-09,50.0
T0695,2023-03-10,C028,Headphones,6.0,316.1837590334354,Paypal,Pending,0,Standard,1897.1025542006125,Medium,Friday,0.0,758.841021680245,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-03,24279.0,2020-06,33.0
T0698,2022-01-23,C1771,Tablet,169.0,320.65371324440616,Creditcard,Completed,0,Standard,54190.47753830464,High,Sunday,0.15,18424.76236302358,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2022-01,24265.0,2021-05,8.0
T0701,2022-12-04,C1296,Headphones,1.0,200.8413516330084,Paypal,Completed,0,Standard,200.8413516330084,Low,Sunday,0.0,80.33654065320337,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-12,24276.0,2020-06,30.0
T0708,2023-10-10,C919,Tablet,163.0,119.55153877012434,Cash,Completed,0,Standard,19486.900819530267,High,Tuesday,0.0,7794.760327812107,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2023-10,24286.0,2020-08,38.0
T0713,2022-01-20,C675,Headphones,8.0,808.57,Paypal,Completed,0,High,6468.56,Medium,Thursday,0.15,2199.3104,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-01,24265.0,2020-05,20.0
T0721,2023-10-14,C1241,Tablet,1.0,526.4327594609574,Paypal,Completed,0,High,526.4327594609574,Low,Saturday,0.05,200.04444859516383,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2023-10,24286.0,2020-01,45.0
T0727,2024-07-12,C396,Headphones,1.0,445.353350489387,Creditcard,Not specified,0,Standard,445.353350489387,Low,Friday,0.0,178.14134019575482,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-07,24295.0,2021-01,42.0
T0728,2022-02-10,C718,Coffee Machine,1.0,596.9071245901432,Paypal,Completed,0,High,596.9071245901432,Low,Thursday,0.0,238.76284983605728,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-02,24266.0,2020-06,20.0
T0730,2023-05-13,C2468,Tablet,1.0,526.4327594609574,Paypal,Completed,0,High,526.4327594609574,Low,Saturday,0.05,200.04444859516383,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2023-05,24281.0,2021-01,28.0
T0734,2022-03-03,C3468,Tablet,803.0,452.1328395920808,Creditcard,Completed,0,Standard,363062.6701924409,High,Thursday,0.0,145225.06807697637,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2022-03,24267.0,2020-03,24.0
T0735,2024-12-15,C4246,Coffee Machine,8.0,350.6419957708754,Creditcard,Completed,0,Standard,2805.135966167003,Medium,Sunday,0.0,1122.0543864668014,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2024-12,24300.0,2020-08,52.0
T0738,2020-05-13,C2824,Laptop,1.0,348.3648163446102,Paypal,Completed,0,Standard,348.3648163446102,Low,Wednesday,0.0,139.34592653784406,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-05,24245.0,2020-05,0.0
T0744,2020-05-01,C219,Tablet,9.0,50.69536203723658,Creditcard,Completed,0,Standard,456.2582583351292,Low,Friday,0.15,155.12780783394393,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2020-05,24245.0,2020-05,0.0
T0745,2022-02-06,C4787,Laptop,917.0,584.8745311678886,Paypal,Pending,0,High,536329.9450809538,High,Sunday,0.0,214531.9780323815,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-02,24266.0,2021-11,3.0
T0747,2020-01-22,C4819,Smartphone,6.0,580.581683468913,Paypal,Completed,0,High,3483.4901008134775,Medium,Wednesday,0.0,1393.3960403253911,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-01,24241.0,2020-01,0.0
T0749,2023-11-03,C3051,Coffee Machine,1.0,532.7818237284533,Creditcard,Pending,0,High,532.7818237284533,Low,Friday,0.0,213.11272949138134,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2023-11,24287.0,2023-11,0.0
T0753,2024-03-16,C1843,Smartphone,8.0,121.93488327330522,Cash,Not specified,0,Standard,975.4790661864417,Medium,Saturday,0.1,351.1724638271191,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-03,24291.0,2020-02,49.0
